,p,q,f,out
1303,536,602,9,-66
1304,88,709,3,797
1305,821,101,3,922
1306,740,326,4,1066
1307,158,870,7,-712
1308,561,888,1,1449
1309,316,396,5,-80
1310,162,477,9,-315
1311,918,796,10,122
1312,845,534,3,1379
1313,127,58,1,185
1314,651,729,3,1380
1315,949,112,1,1061
1316,358,574,10,-216
1317,119,301,1,420
1318,2,396,2,398
1319,205,160,3,365
1320,4,856,4,860
1321,802,833,10,-31
1322,886,6,10,880
1323,765,600,8,165
1324,234,586,6,-352
1325,737,923,9,-186
1326,916,237,1,1153
1327,584,525,1,1109
1328,255,202,3,457
1329,334,377,3,711
1330,127,413,5,-286
1331,340,461,9,-121
1332,382,492,9,-110
1333,351,822,1,1173
1334,738,866,9,-128
1335,529,369,7,160
1336,855,476,10,379
1337,649,655,2,1304
1338,331,669,3,1000
1339,925,937,1,1862
1340,794,609,8,185
1341,628,331,8,297
1342,335,113,8,222
1343,548,587,6,-39
1344,2,85,6,-83
1345,693,774,3,1467
1346,541,916,9,-375
1347,336,685,5,-349
1348,234,577,10,-343
1349,229,60,4,289
1350,743,68,7,675
1351,745,818,8,-73
1352,22,226,9,-204
1353,967,168,1,1135
1354,902,155,3,1057
1355,601,115,8,486
1356,752,604,8,148
1357,944,694,9,250
1358,204,139,6,65
1359,262,58,1,320
1360,321,869,4,1190
1361,389,104,4,493
1362,391,10,8,381
1363,787,724,3,1511
1364,433,474,5,-41
1365,899,661,5,238
1366,227,375,1,602
1367,593,237,8,356
1368,553,394,8,159
1369,702,612,2,1314
1370,536,155,7,381
1371,173,526,9,-353
1372,87,410,6,-323
1373,545,622,8,-77
1374,232,495,9,-263
1375,607,188,9,419
1376,361,341,1,702
1377,906,551,6,355
1378,734,24,6,710
1379,189,195,3,384
1380,578,357,10,221
1381,901,67,5,834
1382,774,902,9,-128
1383,776,424,8,352
1384,869,247,7,622
1385,667,928,2,1595
1386,412,504,4,916
1387,208,432,9,-224
1388,710,529,8,181
1389,627,482,4,1109
1390,866,146,8,720
1391,535,683,1,1218
1392,445,252,10,193
1393,606,467,10,139
1394,104,323,9,-219
1395,66,460,8,-394
1396,790,490,3,1280
1397,161,613,9,-452
1398,138,628,3,766
1399,426,226,4,652
1400,257,115,4,372
1401,730,152,9,578
1402,764,450,2,1214
1403,154,330,4,484
1404,643,702,3,1345
1405,517,681,7,-164
1406,808,574,2,1382
1407,858,549,1,1407
1408,754,385,2,1139
1409,738,460,9,278
1410,694,896,6,-202
1411,814,20,4,834
1412,452,706,8,-254
1413,271,128,5,143
1414,525,933,7,-408
1415,121,118,5,3
1416,989,180,4,1169
1417,230,92,3,322
1418,854,537,9,317
1419,20,407,9,-387
1420,907,707,8,200
1421,277,81,10,196
1422,192,974,3,1166
1423,930,902,4,1832
1424,697,648,10,49
1425,78,777,3,855
1426,896,827,4,1723
1427,268,269,10,-1
1428,538,503,3,1041
1429,407,863,8,-456
1430,33,31,8,2
1431,861,861,2,1722
1432,766,46,10,720
1433,936,453,5,483
1434,172,508,2,680
1435,518,731,6,-213
1436,619,254,5,365
1437,232,444,7,-212
1438,908,812,5,96
1439,690,767,8,-77
1440,829,609,5,220
1441,471,996,4,1467
1442,213,180,10,33
1443,57,80,3,137
1444,491,30,4,521
1445,709,336,8,373
1446,966,723,6,243
1447,393,559,1,952
1448,492,104,8,388
1449,714,631,6,83
1450,868,187,8,681
1451,852,604,1,1456
1452,255,114,2,369
1453,430,63,10,367
1454,192,185,8,7
1455,213,777,10,-564
1456,925,498,4,1423
1457,148,258,4,406
1458,130,674,10,-544
1459,607,439,10,168
1460,535,204,10,331
1461,195,927,1,1122
1462,633,630,5,3
1463,588,506,5,82
1464,537,314,7,223
1465,20,357,9,-337
1466,468,540,4,1008
1467,938,200,7,738
1468,377,104,4,481
1469,717,995,10,-278
1470,231,501,6,-270
1471,659,460,4,1119
1472,128,513,10,-385
1473,813,889,7,-76
1474,564,0,8,564
1475,451,257,4,708
1476,649,179,7,470
1477,4,822,9,-818
1478,430,954,7,-524
1479,963,71,2,1034
1480,827,845,6,-18
1481,717,76,10,641
1482,397,251,4,648
1483,607,114,1,721
1484,641,863,9,-222
1485,658,507,4,1165
1486,352,290,8,62
1487,528,538,7,-10
1488,71,306,1,377
1489,717,856,1,1573
1490,546,888,9,-342
1491,961,24,7,937
1492,897,873,7,24
1493,333,419,9,-86
1494,97,701,6,-604
1495,709,755,4,1464
1496,868,689,6,179
1497,351,517,5,-166
1498,377,750,10,-373
1499,282,559,4,841
1500,771,896,3,1667
1501,295,606,8,-311
1502,751,889,5,-138
1503,239,933,8,-694
1504,621,768,2,1389
1505,973,693,1,1666
1506,479,160,7,319
1507,140,421,6,-281
1508,116,993,2,1109
1509,665,657,7,8
1510,242,991,3,1233
1511,516,986,2,1502
1512,204,821,5,-617
1513,887,862,6,25
1514,341,150,9,191
1515,848,515,3,1363
1516,129,832,1,961
1517,366,959,7,-593
1518,1,764,2,765
1519,426,46,1,472
1520,58,840,5,-782
1521,336,790,3,1126
1522,580,754,2,1334
1523,704,776,7,-72
1524,391,373,2,764
1525,697,191,1,888
1526,438,803,6,-365
1527,239,711,10,-472
1528,885,917,9,-32
1529,200,26,10,174
1530,817,500,3,1317
1531,274,629,2,903
1532,624,710,9,-86
1533,416,773,2,1189
1534,76,774,3,850
1535,797,268,1,1065
1536,256,627,6,-371
1537,475,670,8,-195
1538,513,497,2,1010
1539,298,968,4,1266
1540,918,7,3,925
1541,187,452,8,-265
1542,190,342,3,532
1543,806,89,4,895
1544,738,937,1,1675
1545,359,26,9,333
1546,291,379,9,-88
1547,8,709,8,-701
1548,855,580,4,1435
1549,623,702,9,-79
1550,791,201,8,590
1551,343,580,5,-237
1552,285,995,2,1280
1553,853,862,5,-9
1554,252,133,7,119
1555,96,326,9,-230
1556,459,883,10,-424
1557,96,969,3,1065
1558,558,732,1,1290
1559,717,859,1,1576
1560,535,204,9,331
1561,570,738,7,-168
1562,620,314,10,306
1563,647,823,4,1470
1564,47,202,3,249
1565,920,770,2,1690
1566,619,985,4,1604
1567,358,701,10,-343
1568,98,347,2,445
1569,308,42,4,350
1570,582,914,10,-332
1571,507,427,7,80
1572,388,349,8,39
1573,207,832,3,1039
1574,143,654,4,797
1575,80,917,6,-837
1576,918,132,10,786
1577,462,32,4,494
1578,843,718,6,125
1579,914,481,10,433
1580,631,710,3,1341
1581,863,187,6,676
1582,23,986,10,-963
1583,554,218,9,336
1584,232,441,3,673
1585,583,452,3,1035
1586,951,517,8,434
1587,141,797,4,938
1588,316,317,1,633
1589,317,969,10,-652
1590,438,160,8,278
1591,505,502,1,1007
1592,513,221,2,734
1593,204,373,10,-169
1594,976,171,4,1147
1595,817,202,1,1019
1596,195,975,10,-780
1597,998,764,1,1762
1598,655,128,7,527
1599,179,467,3,646
1600,723,299,6,424
1601,400,333,5,67
1602,565,122,3,687
1603,501,579,9,-78
1604,846,792,6,54
1605,211,840,8,-629
1606,419,309,4,728
1607,346,878,10,-532
1608,58,679,3,737
1609,482,286,7,196
1610,434,771,10,-337
1611,481,665,8,-184
1612,952,844,7,108
1613,153,624,5,-471
1614,264,550,6,-286
1615,118,152,8,-34
1616,184,144,7,40
1617,519,854,10,-335
1618,273,570,3,843
1619,835,328,6,507
1620,474,323,8,151
1621,394,395,9,-1
1622,612,311,8,301
1623,760,229,7,531
1624,500,181,2,681
1625,682,340,8,342
1626,325,495,6,-170
1627,314,472,1,786
1628,63,708,5,-645
1629,642,261,1,903
1630,637,147,7,490
1631,452,938,10,-486
1632,723,81,9,642
1633,205,137,4,342
1634,979,13,5,966
1635,296,326,5,-30
1636,885,662,5,223
1637,993,433,6,560
1638,386,737,4,1123
1639,493,652,9,-159
1640,768,813,1,1581
1641,457,992,4,1449
1642,879,565,4,1444
1643,820,700,4,1520
1644,890,792,2,1682
1645,172,445,3,617
1646,383,340,4,723
1647,797,978,9,-181
1648,632,310,7,322
1649,844,194,4,1038
1650,938,709,2,1647
1651,939,162,8,777
1652,424,105,2,529
1653,392,199,4,591
1654,883,866,8,17
1655,422,770,6,-348
1656,72,538,5,-466
1657,64,797,9,-733
1658,837,175,7,662
1659,131,233,9,-102
1660,729,592,8,137
1661,358,596,5,-238
1662,889,87,7,802
1663,130,370,9,-240
1664,861,980,4,1841
1665,790,615,8,175
1666,535,924,5,-389
1667,741,816,8,-75
1668,532,52,7,480
1669,735,495,4,1230
1670,104,870,8,-766
1671,155,984,3,1139
1672,921,629,7,292
1673,894,26,8,868
1674,926,537,3,1463
1675,297,138,1,435
1676,34,985,3,1019
1677,501,365,3,866
1678,744,407,8,337
1679,467,397,8,70
1680,291,520,3,811
1681,626,682,9,-56
1682,39,262,7,-223
1683,612,374,6,238
1684,103,272,2,375
1685,601,911,10,-310
1686,371,261,9,110
1687,681,228,1,909
1688,251,567,3,818
1689,209,413,5,-204
1690,903,774,2,1677
1691,327,226,9,101
1692,233,938,8,-705
1693,642,898,1,1540
1694,988,831,5,157
1695,616,500,2,1116
1696,934,779,4,1713
1697,240,306,8,-66
1698,99,41,4,140
1699,277,837,3,1114
1700,948,198,9,750
1701,198,835,6,-637
1702,357,670,6,-313
1703,865,970,2,1835
1704,283,189,5,94
1705,801,681,5,120
1706,409,536,7,-127
1707,656,973,8,-317
1708,529,630,10,-101
1709,407,545,9,-138
1710,525,641,10,-116
1711,902,715,9,187
1712,966,890,8,76
1713,626,988,1,1614
1714,299,268,3,567
1715,50,241,2,291
1716,260,258,5,2
1717,165,268,2,433
1718,428,219,2,647
1719,59,937,3,996
1720,733,612,2,1345
1721,335,450,10,-115
1722,204,322,10,-118
1723,140,534,2,674
1724,517,572,5,-55
1725,808,967,6,-159
1726,21,568,7,-547
1727,557,276,2,833
1728,615,566,4,1181
1729,49,578,7,-529
1730,52,860,10,-808
1731,645,974,1,1619
1732,888,969,5,-81
1733,277,732,1,1009
1734,616,659,2,1275
1735,198,422,2,620
1736,491,322,8,169
1737,568,48,3,616
1738,476,787,9,-311
1739,399,894,9,-495
1740,590,934,5,-344
1741,871,7,8,864
1742,207,654,9,-447
1743,444,101,10,343
1744,916,466,10,450
1745,755,703,5,52
1746,735,257,2,992
1747,760,818,10,-58
1748,770,281,1,1051
1749,985,243,10,742
1750,250,693,7,-443
1751,533,608,6,-75
1752,778,456,6,322
1753,883,858,2,1741
1754,81,564,5,-483
1755,323,830,7,-507
1756,727,629,8,98
1757,693,983,3,1676
1758,629,687,4,1316
1759,772,667,1,1439
1760,993,244,1,1237
1761,458,630,2,1088
1762,121,486,4,607
1763,396,241,3,637
1764,908,223,9,685
1765,560,555,7,5
1766,479,78,5,401
1767,873,175,6,698
1768,901,189,5,712
1769,477,634,4,1111
1770,609,315,9,294
1771,837,273,2,1110
1772,963,98,10,865
1773,698,906,6,-208
1774,667,84,1,751
1775,90,450,5,-360
1776,61,460,2,521
1777,708,378,4,1086
1778,261,930,7,-669
1779,752,404,6,348
1780,718,15,5,703
1781,908,336,5,572
1782,753,976,3,1729
1783,739,521,6,218
1784,482,646,4,1128
1785,883,918,5,-35
1786,352,404,8,-52
1787,248,118,7,130
1788,564,294,6,270
1789,635,19,4,654
1790,288,612,9,-324
1791,164,830,7,-666
1792,795,533,4,1328
1793,698,376,8,322
1794,439,342,9,97
1795,141,141,5,0
1796,217,606,7,-389
1797,208,177,1,385
1798,840,272,9,568
1799,850,259,4,1109
1800,23,766,10,-743
1801,237,66,8,171
1802,20,339,10,-319
1803,249,84,8,165
1804,423,420,5,3
1805,174,452,1,626
1806,487,328,8,159
1807,724,729,9,-5
1808,66,109,5,-43
1809,463,729,4,1192
1810,624,308,6,316
1811,80,313,4,393
1812,324,640,9,-316
1813,806,90,9,716
1814,267,637,5,-370
1815,181,261,9,-80
1816,271,718,6,-447
1817,495,702,10,-207
1818,697,121,6,576
1819,395,741,2,1136
1820,937,567,1,1504
1821,841,314,9,527
1822,54,24,5,30
1823,0,564,7,-564
1824,786,540,5,246
1825,37,139,4,176
1826,92,187,9,-95
1827,417,439,6,-22
1828,348,544,4,892
1829,180,0,5,180
1830,397,838,5,-441
1831,51,998,10,-947
1832,699,81,8,618
1833,212,239,1,451
1834,364,382,10,-18
1835,371,369,9,2
1836,966,626,3,1592
1837,542,103,9,439
1838,438,834,9,-396
1839,233,362,9,-129
1840,137,365,9,-228
1841,281,746,8,-465
1842,953,140,10,813
1843,969,747,3,1716
1844,54,189,10,-135
1845,364,403,6,-39
1846,320,723,5,-403
1847,532,39,8,493
1848,934,519,8,415
1849,622,814,3,1436
1850,802,978,8,-176
1851,470,349,8,121
1852,764,576,1,1340
1853,756,110,7,646
1854,718,680,5,38
1855,689,820,2,1509
1856,123,519,5,-396
1857,848,245,8,603
1858,57,561,5,-504
1859,841,540,4,1381
1860,636,674,7,-38
1861,409,24,8,385
1862,414,476,6,-62
1863,568,242,3,810
1864,376,139,1,515
1865,711,392,3,1103
1866,588,581,2,1169
1867,789,983,5,-194
1868,686,579,8,107
1869,201,464,9,-263
1870,59,365,10,-306
1871,839,142,3,981
1872,944,221,10,723
1873,805,211,3,1016
1874,86,489,9,-403
1875,91,101,8,-10
1876,912,142,2,1054
1877,825,539,8,286
1878,87,148,7,-61
1879,991,839,9,152
1880,710,706,3,1416
1881,472,25,1,497
1882,170,366,9,-196
1883,71,745,3,816
1884,32,194,10,-162
1885,886,320,9,566
1886,887,440,7,447
1887,49,853,2,902
1888,715,210,10,505
1889,786,445,4,1231
1890,159,378,3,537
1891,633,713,3,1346
1892,852,689,4,1541
1893,133,432,5,-299
1894,497,297,3,794
1895,886,598,3,1484
1896,548,50,5,498
1897,148,341,3,489
1898,245,348,1,593
1899,840,480,7,360
1900,618,735,1,1353
1901,346,492,9,-146
1902,327,633,5,-306
1903,157,482,10,-325
1904,586,890,8,-304
1905,495,771,9,-276
1906,292,950,3,1242
1907,7,800,1,807
1908,454,435,4,889
1909,551,293,4,844
1910,828,881,6,-53
1911,499,755,8,-256
1912,708,935,3,1643
1913,673,572,6,101
1914,418,18,3,436
1915,578,169,8,409
1916,507,606,4,1113
1917,566,771,6,-205
1918,280,952,2,1232
1919,72,870,6,-798
1920,714,958,4,1672
1921,606,759,6,-153
1922,759,930,1,1689
1923,100,321,3,421
1924,380,26,7,354
1925,269,26,1,295
1926,584,933,5,-349
1927,202,404,9,-202
1928,617,117,7,500
1929,540,593,1,1133
1930,495,175,5,320
1931,790,549,8,241
1932,169,81,5,88
1933,409,277,1,686
1934,333,743,5,-410
1935,699,255,5,444
1936,747,516,10,231
1937,958,89,1,1047
1938,656,102,2,758
1939,30,657,2,687
1940,701,650,4,1351
1941,641,52,4,693
1942,426,973,4,1399
1943,300,823,8,-523
1944,592,125,7,467
1945,436,857,8,-421
1946,557,28,10,529
1947,218,864,5,-646
1948,578,211,10,367
1949,960,979,8,-19
1950,869,380,8,489
1951,22,171,7,-149
1952,967,775,5,192
1953,73,660,7,-587
1954,234,320,7,-86
1955,167,979,6,-812
1956,900,998,8,-98
1957,893,551,2,1444
1958,624,568,5,56
1959,584,110,7,474
1960,769,533,8,236
1961,417,865,5,-448
1962,404,402,5,2
1963,857,805,9,52
1964,324,126,9,198
1965,850,651,4,1501
1966,264,986,3,1250
1967,130,558,5,-428
1968,566,375,9,191
1969,327,647,4,974
1970,138,755,2,893
1971,570,787,4,1357
1972,479,525,8,-46
1973,78,889,3,967
1974,742,808,10,-66
1975,616,254,9,362
1976,836,697,8,139
1977,288,707,6,-419
1978,635,978,9,-343
1979,274,628,3,902
1980,726,507,7,219
1981,41,911,2,952
1982,837,743,7,94
1983,743,107,7,636
1984,328,194,4,522
1985,442,875,1,1317
1986,963,45,4,1008
1987,619,648,10,-29
1988,233,595,7,-362
1989,736,398,5,338
1990,223,209,9,14
1991,889,409,7,480
1992,878,854,6,24
1993,256,507,5,-251
1994,463,19,2,482
1995,99,376,10,-277
1996,494,277,8,217
1997,279,349,9,-70
1998,836,46,9,790
1999,617,506,5,111
2000,367,715,1,1082
2001,873,827,10,46
2002,942,18,7,924
2003,878,291,5,587
2004,329,623,10,-294
2005,644,867,5,-223
2006,136,989,9,-853
2007,322,197,8,125
2008,577,283,3,860
2009,497,830,5,-333
2010,816,959,5,-143
2011,773,413,2,1186
2012,881,111,10,770
2013,291,875,5,-584
2014,587,208,5,379
2015,131,53,4,184
2016,553,53,3,606
2017,476,880,2,1356
2018,637,227,1,864
2019,572,584,3,1156
2020,481,957,6,-476
2021,575,605,6,-30
2022,272,597,9,-325
2023,660,350,5,310
2024,502,59,8,443
2025,451,416,3,867
2026,778,403,7,375
2027,848,935,6,-87
2028,895,710,8,185
2029,123,256,4,379
2030,32,662,6,-630
2031,871,377,8,494
2032,52,416,5,-364
2033,921,199,4,1120
2034,65,283,5,-218
2035,651,305,7,346
2036,644,676,7,-32
2037,337,730,8,-393
2038,728,141,1,869
2039,609,404,3,1013
2040,64,146,3,210
2041,133,662,1,795
2042,522,180,9,342
2043,512,695,6,-183
2044,317,133,8,184
2045,186,842,4,1028
2046,602,904,5,-302
2047,508,325,3,833
2048,44,563,7,-519
2049,452,26,1,478
2050,684,291,9,393
2051,517,810,3,1327
2052,755,18,1,773
2053,844,96,4,940
2054,756,389,6,367
2055,331,789,4,1120
2056,406,763,6,-357
2057,538,401,1,939
2058,748,211,4,959
2059,777,170,8,607
2060,429,59,6,370
2061,551,343,6,208
2062,565,132,7,433
2063,377,668,9,-291
2064,578,272,4,850
2065,265,962,7,-697
2066,673,685,7,-12
2067,295,842,3,1137
2068,997,941,2,1938
2069,582,379,9,203
2070,885,320,1,1205
2071,84,74,7,10
2072,399,495,3,894
2073,276,646,7,-370
2074,401,926,2,1327
2075,197,467,2,664
2076,228,30,3,258
2077,425,285,1,710
2078,884,183,9,701
2079,940,967,5,-27
2080,609,762,3,1371
2081,615,834,5,-219
2082,550,738,2,1288
2083,967,354,8,613
2084,996,851,1,1847
2085,542,75,6,467
2086,975,224,5,751
2087,605,322,10,283
2088,466,454,4,920
2089,371,608,2,979
2090,313,831,6,-518
2091,545,982,6,-437
2092,614,757,6,-143
2093,13,197,2,210
2094,620,333,5,287
2095,255,93,3,348
2096,645,598,1,1243
2097,149,936,10,-787
2098,132,256,5,-124
2099,586,239,2,825
2100,603,209,5,394
2101,210,448,2,658
2102,336,587,10,-251
2103,977,865,10,112
2104,556,119,5,437
2105,375,812,6,-437
2106,987,330,1,1317
2107,745,62,3,807
2108,810,698,3,1508
2109,934,654,2,1588
2110,962,394,8,568
2111,461,91,8,370
2112,917,877,3,1794
2113,902,621,7,281
2114,962,300,7,662
2115,90,530,9,-440
2116,317,721,5,-404
2117,572,301,4,873
2118,419,652,3,1071
2119,57,741,1,798
2120,453,363,10,90
2121,40,291,4,331
2122,894,402,4,1296
2123,683,768,5,-85
2124,113,334,9,-221
2125,358,862,9,-504
2126,698,941,7,-243
2127,605,193,1,798
2128,867,57,7,810
2129,723,325,10,398
2130,259,648,7,-389
2131,345,276,5,69
2132,998,0,1,998
2133,409,163,4,572
2134,211,808,3,1019
2135,888,354,6,534
2136,251,490,1,741
2137,819,592,2,1411
2138,166,756,8,-590
2139,740,287,9,453
2140,319,37,10,282
2141,943,853,4,1796
2142,570,783,2,1353
2143,573,634,6,-61
2144,417,556,7,-139
2145,117,130,7,-13
2146,93,929,4,1022
2147,17,552,7,-535
2148,407,408,7,-1
2149,181,167,9,14
2150,925,534,5,391
2151,262,593,5,-331
2152,342,559,3,901
2153,51,59,7,-8
2154,18,575,8,-557
2155,311,487,4,798
2156,403,958,8,-555
2157,394,234,3,628
2158,359,492,6,-133
2159,124,241,7,-117
2160,829,159,3,988
2161,515,746,6,-231
2162,6,730,1,736
2163,916,279,2,1195
2164,538,383,6,155
2165,579,661,5,-82
2166,373,79,8,294
2167,131,410,7,-279
2168,33,995,9,-962
2169,165,151,4,316
2170,293,494,8,-201
2171,974,777,1,1751
2172,963,742,3,1705
2173,302,124,4,426
2174,417,282,10,135
2175,728,983,10,-255
2176,803,360,3,1163
2177,219,626,2,845
2178,296,967,1,1263
2179,641,827,3,1468
2180,611,67,9,544
2181,894,683,2,1577
2182,441,886,10,-445
2183,712,953,8,-241
2184,620,337,8,283
2185,969,110,5,859
2186,565,895,10,-330
2187,892,141,10,751
2188,608,380,6,228
2189,481,990,7,-509
2190,895,614,9,281
2191,807,186,1,993
2192,220,847,4,1067
2193,861,872,7,-11
2194,177,374,3,551
2195,462,897,7,-435
2196,690,433,8,257
2197,956,673,10,283
2198,468,290,7,178
2199,441,415,6,26
2200,35,551,7,-516
2201,974,791,9,183
2202,60,477,6,-417
2203,846,39,9,807
2204,348,30,6,318
2205,499,868,8,-369
2206,802,556,6,246
2207,219,633,4,852
2208,270,492,2,762
2209,101,237,8,-136
2210,751,316,2,1067
2211,388,392,4,780
2212,3,698,1,701
2213,741,141,2,882
2214,315,828,5,-513
2215,518,856,5,-338
2216,23,25,3,48
2217,585,297,7,288
2218,791,879,10,-88
2219,859,721,1,1580
2220,665,390,9,275
2221,37,747,8,-710
2222,340,595,9,-255
2223,772,547,1,1319
2224,624,353,8,271
2225,555,700,1,1255
2226,938,221,1,1159
2227,893,360,1,1253
2228,367,725,9,-358
2229,394,959,4,1353
2230,845,739,7,106
2231,461,689,8,-228
2232,47,508,7,-461
2233,922,70,3,992
2234,26,490,7,-464
2235,839,857,5,-18
2236,169,799,8,-630
2237,196,952,5,-756
2238,423,826,10,-403
2239,619,485,1,1104
2240,214,120,1,334
2241,19,539,8,-520
2242,554,996,3,1550
2243,631,584,6,47
2244,217,965,1,1182
2245,936,52,10,884
2246,389,105,4,494
2247,283,507,1,790
2248,678,388,10,290
2249,349,635,5,-286
2250,848,232,9,616
2251,872,282,9,590
2252,314,467,7,-153
2253,202,119,5,83
2254,870,442,4,1312
2255,890,412,1,1302
2256,995,814,4,1809
2257,206,824,8,-618
2258,215,823,5,-608
2259,531,385,6,146
2260,313,329,6,-16
2261,102,619,6,-517
2262,512,669,9,-157
2263,912,769,4,1681
2264,628,2,1,630
2265,302,50,9,252
2266,213,431,6,-218
2267,0,722,3,722
2268,186,599,4,785
2269,880,330,9,550
2270,492,194,4,686
2271,949,14,10,935
2272,716,861,9,-145
2273,903,652,4,1555
2274,912,145,9,767
2275,486,552,5,-66
2276,387,71,6,316
2277,641,410,8,231
2278,211,484,5,-273
2279,844,125,3,969
2280,464,624,9,-160
2281,537,68,10,469
2282,80,819,7,-739
2283,546,918,4,1464
2284,669,597,4,1266
2285,179,246,10,-67
2286,971,530,1,1501
2287,653,40,7,613
2288,57,339,8,-282
2289,908,548,4,1456
2290,396,719,1,1115
2291,710,413,9,297
2292,488,303,2,791
2293,40,592,10,-552
2294,806,313,3,1119
2295,358,91,7,267
2296,707,120,5,587
2297,435,439,3,874
2298,213,345,1,558
2299,433,442,5,-9
2300,648,645,7,3
2301,325,935,8,-610
2302,299,295,9,4
2303,100,616,7,-516
2304,866,791,5,75
2305,809,735,10,74
2306,383,710,9,-327
2307,981,482,9,499
2308,605,436,8,169
2309,157,582,9,-425
2310,406,461,6,-55
2311,690,156,3,846
2312,486,217,3,703
2313,150,0,7,150
2314,230,351,9,-121
2315,190,476,3,666
2316,67,110,1,177
2317,393,928,7,-535
2318,701,459,4,1160
2319,69,209,7,-140
2320,226,149,9,77
2321,563,894,9,-331
2322,299,716,5,-417
2323,468,790,7,-322
2324,269,181,9,88
2325,62,886,6,-824
2326,714,577,1,1291
2327,725,884,2,1609
2328,698,154,5,544
2329,386,327,4,713
2330,659,844,5,-185
2331,976,529,10,447
2332,659,745,7,-86
2333,3,36,10,-33
2334,277,34,9,243
2335,648,550,4,1198
2336,313,747,6,-434
2337,631,577,9,54
2338,388,210,1,598
2339,482,173,4,655
2340,928,542,9,386
2341,659,473,10,186
2342,26,779,10,-753
2343,80,39,1,119
2344,709,712,8,-3
2345,672,421,2,1093
2346,669,119,8,550
2347,827,421,5,406
2348,274,49,4,323
2349,801,519,2,1320
2350,131,452,8,-321
2351,237,353,9,-116
2352,107,167,1,274
2353,270,868,3,1138
2354,939,369,6,570
2355,300,612,7,-312
2356,446,138,8,308
2357,594,88,1,682
2358,627,457,7,170
2359,150,655,6,-505
2360,59,551,4,610
2361,274,14,8,260
2362,428,214,10,214
2363,623,259,8,364
2364,218,589,8,-371
2365,151,558,6,-407
2366,97,506,8,-409
2367,29,480,8,-451
2368,531,686,6,-155
2369,694,220,1,914
2370,469,845,7,-376
2371,303,102,8,201
2372,989,177,6,812
2373,894,697,7,197
2374,629,119,10,510
2375,601,540,3,1141
2376,919,140,1,1059
2377,577,89,9,488
2378,832,205,4,1037
2379,457,579,2,1036
2380,331,140,4,471
2381,904,927,9,-23
2382,695,62,8,633
2383,664,62,1,726
2384,826,790,6,36
2385,638,538,5,100
2386,508,941,10,-433
2387,871,499,6,372
2388,651,913,10,-262
2389,791,223,1,1014
2390,325,581,7,-256
2391,2,451,4,453
2392,567,364,8,203
2393,969,184,7,785
2394,627,960,8,-333
