p,q,f,out
980,593,9,1573
528,463,3,991
715,350,8,1065
375,419,2,794
645,303,9,948
881,865,3,1746
308,830,2,1138
691,140,6,831
179,220,3,399
308,662,9,970
976,585,2,1561
625,642,10,1267
723,597,5,1320
289,923,2,1212
83,9,8,92
809,13,8,822
12,621,8,633
630,653,6,1283
380,326,9,706
157,832,1,989
110,593,1,703
896,428,9,1324
137,361,2,498
292,176,8,468
460,469,8,929
472,971,9,1443
558,183,6,741
157,714,4,871
167,552,8,719
909,771,5,1680
629,530,7,1159
706,64,5,770
29,967,8,996
460,940,7,1400
961,54,5,1015
700,713,9,1413
613,723,10,1336
584,753,3,1337
344,584,7,928
686,763,2,1449
386,573,8,959
364,756,4,1120
928,940,2,1868
774,387,7,1161
354,386,3,740
673,476,3,1149
164,825,5,989
273,696,1,969
41,298,8,339
125,594,7,719
317,817,2,1134
995,138,1,1133
765,668,3,1433
267,3,2,270
909,41,4,950
195,63,8,258
302,335,3,637
294,696,5,990
858,11,5,869
981,461,4,1442
443,749,1,1192
25,18,9,43
404,853,9,1257
183,403,1,586
376,738,9,1114
694,498,5,1192
502,942,8,1444
863,287,6,1150
351,816,7,1167
930,318,1,1248
615,8,6,623
993,991,6,1984
105,371,3,476
370,254,1,624
801,176,9,977
563,72,5,635
859,669,8,1528
227,710,6,937
946,905,8,1851
505,54,5,559
228,68,4,296
883,903,2,1786
969,701,10,1670
232,424,5,656
691,460,3,1151
176,573,10,749
200,876,2,1076
146,39,2,185
167,297,9,464
646,760,9,1406
200,342,2,542
318,902,1,1220
649,654,3,1303
833,889,1,1722
854,720,9,1574
847,74,4,921
742,779,3,1521
272,513,8,785
237,974,3,1211
310,576,4,886
22,681,10,703
388,411,6,799
396,603,10,999
3,393,10,396
973,533,8,1506
98,776,2,874
746,592,7,1338
222,239,10,461
99,723,9,822
965,146,8,1111
803,700,6,1503
395,263,7,658
89,776,6,865
110,463,2,573
534,167,2,701
761,554,2,1315
991,422,4,1413
9,684,6,693
819,394,1,1213
119,246,4,365
151,970,8,1121
423,393,9,816
951,876,9,1827
113,484,7,597
694,157,8,851
985,414,6,1399
237,267,10,504
730,826,4,1556
400,994,8,1394
709,348,2,1057
48,669,8,717
491,548,10,1039
415,204,3,619
412,885,4,1297
168,836,9,1004
173,630,5,803
152,273,8,425
375,513,1,888
594,367,6,961
434,504,2,938
535,744,9,1279
158,132,8,290
930,424,4,1354
586,713,3,1299
252,557,7,809
801,630,7,1431
85,961,6,1046
241,908,9,1149
511,941,3,1452
690,634,9,1324
303,891,8,1194
831,272,10,1103
611,666,8,1277
304,123,6,427
409,864,1,1273
319,418,6,737
943,997,7,1940
257,997,3,1254
184,768,6,952
654,793,5,1447
790,523,6,1313
238,195,7,433
689,751,5,1440
703,125,3,828
508,749,4,1257
339,854,6,1193
750,19,6,769
745,419,1,1164
622,84,4,706
816,55,9,871
589,639,3,1228
517,644,5,1161
500,118,1,618
919,811,6,1730
337,180,10,517
304,836,4,1140
541,619,2,1160
389,219,3,608
94,76,6,170
888,49,5,937
205,478,2,683
250,373,10,623
208,202,6,410
513,139,2,652
742,696,10,1438
29,113,3,142
612,676,1,1288
692,109,7,801
65,277,9,342
393,765,3,1158
672,585,9,1257
226,51,9,277
390,762,7,1152
865,203,10,1068
799,960,2,1759
250,581,3,831
379,888,1,1267
428,120,4,548
242,203,6,445
272,963,8,1235
891,198,8,1089
424,895,5,1319
45,255,3,300
980,41,1,1021
893,173,4,1066
38,261,2,299
100,225,2,325
344,236,6,580
183,684,9,867
440,150,7,590
570,726,5,1296
601,638,10,1239
691,956,2,1647
101,551,5,652
592,573,6,1165
413,635,9,1048
103,996,9,1099
940,473,7,1413
609,939,10,1548
795,266,1,1061
242,284,9,526
52,650,7,702
781,136,6,917
678,141,3,819
6,961,1,967
141,117,1,258
33,264,10,297
942,850,10,1792
987,217,8,1204
293,872,2,1165
174,876,4,1050
725,295,8,1020
25,354,4,379
756,666,2,1422
218,835,7,1053
190,127,2,317
729,855,4,1584
250,980,10,1230
68,147,6,215
582,124,10,706
283,275,10,558
422,974,6,1396
936,532,5,1468
228,697,9,925
770,149,7,919
3,668,6,671
899,912,7,1811
724,569,9,1293
819,6,4,825
103,282,6,385
15,698,4,713
237,25,8,262
80,327,9,407
153,595,10,748
601,521,7,1122
115,798,10,913
719,446,3,1165
514,293,5,807
670,298,1,968
252,260,3,512
913,679,9,1592
456,552,7,1008
137,295,4,432
520,971,7,1491
932,916,2,1848
649,818,7,1467
47,162,5,209
339,750,9,1089
571,58,6,629
520,746,9,1266
447,980,3,1427
304,325,10,629
713,265,8,978
974,770,8,1744
5,60,6,65
470,521,2,991
530,547,4,1077
53,178,1,231
123,324,8,447
299,926,6,1225
176,396,6,572
262,758,8,1020
986,687,8,1673
998,373,4,1371
798,267,2,1065
335,500,8,835
549,290,7,839
893,780,7,1673
157,840,2,997
254,967,6,1221
468,9,9,477
408,892,1,1300
999,488,7,1487
829,521,8,1350
798,66,2,864
575,367,8,942
27,109,5,136
97,541,1,638
230,313,5,543
767,790,10,1557
452,5,8,457
229,339,1,568
441,9,3,450
578,971,2,1549
822,163,3,985
207,93,9,300
217,666,4,883
638,22,3,660
608,721,8,1329
526,168,5,694
663,536,8,1199
916,505,8,1421
673,872,6,1545
462,91,6,553
593,584,2,1177
152,665,6,817
770,211,2,981
375,931,2,1306
829,940,6,1769
508,557,3,1065
619,629,10,1248
490,357,1,847
24,60,3,84
554,523,10,1077
798,343,3,1141
416,11,10,427
816,756,7,1572
570,749,6,1319
636,110,1,746
107,61,10,168
672,933,6,1605
390,355,1,745
421,935,9,1356
985,660,8,1645
273,417,1,690
793,436,6,1229
903,141,6,1044
615,227,7,842
163,248,2,411
455,723,10,1178
989,669,2,1658
178,923,3,1101
942,406,10,1348
805,333,5,1138
903,163,1,1066
851,990,9,1841
371,629,2,1000
322,651,6,973
281,746,9,1027
267,307,9,574
632,370,3,1002
386,700,10,1086
290,800,2,1090
998,680,4,1678
357,823,7,1180
555,146,4,701
958,113,2,1071
696,723,6,1419
508,384,1,892
943,609,2,1552
765,415,7,1180
408,241,6,649
620,680,3,1300
941,626,2,1567
3,666,2,669
997,583,6,1580
144,236,10,380
846,751,2,1597
783,324,9,1107
816,149,2,965
468,973,4,1441
44,649,8,693
868,133,5,1001
32,215,9,247
75,908,8,983
898,991,8,1889
358,369,10,727
357,249,4,606
586,468,8,1054
353,112,6,465
260,747,3,1007
913,733,6,1646
301,476,5,777
977,615,2,1592
10,346,7,356
433,965,4,1398
717,342,9,1059
650,292,2,942
88,938,8,1026
721,15,1,736
991,597,5,1588
257,290,2,547
742,721,2,1463
999,503,8,1502
471,874,5,1345
572,698,3,1270
12,110,9,122
960,337,3,1297
935,974,10,1909
531,622,1,1153
927,845,4,1772
621,459,1,1080
165,641,1,806
125,213,4,338
752,995,10,1747
292,258,6,550
898,818,3,1716
872,400,7,1272
852,697,2,1549
557,548,10,1105
478,829,7,1307
955,397,9,1352
153,70,2,223
344,344,9,688
832,744,1,1576
89,30,8,119
966,95,4,1061
271,996,2,1267
515,980,3,1495
970,128,7,1098
706,670,4,1376
271,220,5,491
760,686,6,1446
807,793,5,1600
887,612,5,1499
797,358,1,1155
536,299,5,835
199,846,6,1045
649,444,6,1093
87,164,8,251
243,972,7,1215
911,271,10,1182
784,887,6,1671
291,13,1,304
682,55,8,737
352,784,4,1136
341,820,7,1161
727,511,7,1238
935,954,6,1889
366,311,7,677
353,381,2,734
955,911,3,1866
468,843,10,1311
100,383,7,483
518,749,3,1267
216,830,10,1046
969,902,1,1871
550,763,5,1313
726,882,5,1608
545,514,8,1059
511,181,8,692
803,495,5,1298
573,265,6,838
864,360,6,1224
861,378,5,1239
997,392,6,1389
147,779,2,926
382,267,4,649
509,258,3,767
802,484,10,1286
903,228,1,1131
89,3,1,92
803,223,10,1026
503,412,5,915
115,254,8,369
785,825,7,1610
544,198,6,742
879,45,2,924
564,717,9,1281
17,703,4,720
800,531,6,1331
925,931,2,1856
66,127,8,193
750,426,7,1176
701,184,2,885
818,844,7,1662
964,574,9,1538
857,438,8,1295
155,815,7,970
190,35,3,225
923,363,10,1286
729,200,6,929
249,603,8,852
673,663,7,1336
676,921,3,1597
694,217,8,911
810,97,9,907
549,977,7,1526
558,136,3,694
41,393,4,434
680,546,3,1226
96,280,2,376
314,909,9,1223
29,286,10,315
616,971,1,1587
837,224,7,1061
71,402,3,473
677,762,8,1439
401,694,9,1095
436,628,10,1064
230,726,1,956
678,420,3,1098
896,97,8,993
857,589,6,1446
56,854,7,910
715,142,4,857
121,9,10,130
379,531,5,910
115,575,4,690
954,208,4,1162
596,440,5,1036
990,158,8,1148
542,206,10,748
983,372,4,1355
697,757,2,1454
374,742,3,1116
98,315,10,413
661,260,2,921
417,550,2,967
439,610,7,1049
487,273,2,760
643,336,9,979
821,69,3,890
552,880,3,1432
169,463,5,632
24,831,9,855
641,133,2,774
809,17,7,826
872,191,8,1063
212,664,2,876
384,113,9,497
883,790,7,1673
216,979,5,1195
399,861,7,1260
564,333,5,897
754,49,4,803
266,707,1,973
370,986,10,1356
846,445,9,1291
475,224,9,699
79,232,5,311
651,942,10,1593
480,708,7,1188
196,440,4,636
244,120,6,364
315,416,5,731
658,692,10,1350
925,542,9,1467
537,37,3,574
584,242,3,826
885,153,2,1038
770,658,1,1428
507,92,4,599
784,195,5,979
688,327,1,1015
71,463,9,534
365,280,6,645
977,858,3,1835
128,623,8,751
329,454,5,783
51,18,6,69
714,241,5,955
353,193,7,546
692,298,9,990
520,987,5,1507
521,101,6,622
39,935,9,974
140,952,7,1092
963,21,1,984
976,396,4,1372
790,100,4,890
191,864,5,1055
394,81,6,475
804,474,3,1278
33,169,10,202
817,704,4,1521
478,201,10,679
825,602,7,1427
76,146,3,222
769,223,5,992
334,881,8,1215
800,475,8,1275
921,356,7,1277
471,854,6,1325
378,33,2,411
863,504,7,1367
366,897,9,1263
722,228,6,950
139,230,4,369
316,653,3,969
548,246,3,794
621,12,2,633
99,795,1,894
719,696,10,1415
633,494,5,1127
537,189,4,726
227,271,1,498
376,599,6,975
278,12,3,290
985,72,3,1057
135,205,8,340
712,870,5,1582
159,708,1,867
725,169,6,894
757,600,9,1357
58,451,7,509
117,895,5,1012
306,339,3,645
153,35,10,188
761,292,9,1053
340,610,4,950
298,800,5,1098
372,173,6,545
733,548,10,1281
280,219,4,499
891,800,8,1691
351,314,5,665
254,414,5,668
1,284,7,285
148,401,4,549
493,579,8,1072
340,503,10,843
251,790,4,1041
338,383,6,721
327,84,6,411
437,361,7,798
591,634,3,1225
415,94,3,509
920,316,3,1236
671,833,5,1504
121,296,5,417
368,84,4,452
377,632,1,1009
941,324,5,1265
873,748,10,1621
567,720,3,1287
386,873,4,1259
100,335,10,435
400,141,9,541
31,756,6,787
310,270,8,580
526,858,2,1384
519,707,2,1226
437,633,9,1070
650,153,4,803
931,499,2,1430
869,832,9,1701
186,693,8,879
672,969,5,1641
531,306,1,837
721,317,6,1038
282,742,2,1024
590,501,4,1091
760,724,8,1484
172,378,8,550
246,479,2,725
910,505,10,1415
486,767,2,1253
814,937,5,1751
438,138,2,576
424,644,2,1068
717,50,2,767
651,753,8,1404
901,767,5,1668
803,58,3,861
945,103,5,1048
678,331,8,1009
517,696,2,1213
170,288,8,458
94,342,7,436
512,631,7,1143
625,575,6,1200
79,603,6,682
866,532,10,1398
872,825,6,1697
720,76,2,796
980,325,4,1305
362,18,5,380
92,339,3,431
926,168,2,1094
498,456,4,954
313,967,3,1280
597,911,4,1508
998,42,9,1040
679,159,1,838
751,951,8,1702
139,54,6,193
735,120,7,855
211,224,5,435
839,927,4,1766
53,408,1,461
463,872,7,1335
12,935,7,947
840,13,5,853
562,921,5,1483
89,274,3,363
689,87,9,776
589,616,5,1205
282,477,4,759
760,901,2,1661
842,659,2,1501
434,978,1,1412
357,247,3,604
126,864,6,990
55,593,3,648
361,600,5,961
855,122,4,977
809,456,6,1265
542,323,5,865
32,952,8,984
248,541,2,789
51,897,10,948
985,259,1,1244
31,22,9,53
668,120,1,788
571,504,3,1075
182,440,8,622
15,898,5,913
975,842,2,1817
911,789,2,1700
601,517,3,1118
337,85,8,422
393,868,9,1261
27,723,4,750
926,572,4,1498
772,81,10,853
38,723,8,761
343,39,8,382
517,365,8,882
580,216,4,796
5,663,1,668
720,386,3,1106
692,362,3,1054
876,186,4,1062
377,362,7,739
313,950,3,1263
829,59,7,888
687,368,1,1055
939,461,3,1400
214,344,3,558
547,202,3,749
849,163,5,1012
270,421,4,691
744,522,9,1266
33,89,8,122
236,806,5,1042
918,111,9,1029
663,690,3,1353
364,533,4,897
811,502,4,1313
443,867,2,1310
5,412,9,417
456,476,9,932
303,905,5,1208
815,76,4,891
745,465,6,1210
739,812,1,1551
904,174,4,1078
372,740,4,1112
282,798,7,1080
823,24,2,847
887,875,5,1762
79,561,10,640
272,134,5,406
703,839,1,1542
495,206,5,701
393,911,8,1304
1,34,5,35
123,574,2,697
439,729,10,1168
894,645,5,1539
458,458,10,916
805,569,5,1374
413,3,2,416
289,956,10,1245
735,622,9,1357
916,200,6,1116
695,434,6,1129
921,323,8,1244
407,322,9,729
707,425,9,1132
260,485,8,745
6,668,8,674
802,566,1,1368
620,554,4,1174
49,161,3,210
30,421,1,451
576,909,4,1485
162,371,9,533
355,208,6,563
794,893,9,1687
632,30,2,662
175,953,1,1128
713,28,4,741
831,132,6,963
755,730,7,1485
916,531,9,1447
109,431,3,540
398,597,3,995
621,874,9,1495
938,293,8,1231
925,276,7,1201
236,69,7,305
556,835,6,1391
166,212,1,378
914,929,4,1843
893,605,1,1498
154,160,9,314
732,852,2,1584
189,568,9,757
557,87,3,644
571,936,3,1507
918,357,9,1275
809,92,3,901
236,308,3,544
606,889,2,1495
269,385,2,654
960,247,1,1207
340,384,8,724
168,636,1,804
279,712,8,991
22,98,8,120
519,459,1,978
659,315,3,974
87,939,2,1026
299,716,5,1015
621,99,7,720
81,11,8,92
579,71,6,650
926,224,10,1150
821,835,8,1656
481,166,9,647
944,995,4,1939
985,547,9,1532
824,970,3,1794
78,272,10,350
855,364,9,1219
152,635,10,787
767,92,10,859
667,19,7,686
452,82,9,534
360,794,6,1154
538,939,8,1477
236,871,1,1107
73,159,9,232
375,782,5,1157
68,635,5,703
363,972,8,1335
150,179,8,329
85,831,7,916
651,444,4,1095
964,425,8,1389
934,488,5,1422
175,339,2,514
635,375,9,1010
604,776,10,1380
186,22,6,208
940,50,1,990
378,915,2,1293
88,871,6,959
759,871,2,1630
311,786,9,1097
852,485,3,1337
403,830,8,1233
525,322,6,847
373,432,9,805
93,882,6,975
410,537,3,947
944,132,6,1076
216,787,5,1003
126,293,8,419
131,929,9,1060
358,576,9,934
682,595,7,1277
180,995,4,1175
572,602,8,1174
795,265,2,1060
865,563,10,1428
569,671,7,1240
787,286,1,1073
185,764,3,949
555,55,6,610
750,151,4,901
253,601,4,854
224,157,4,381
342,979,2,1321
831,656,3,1487
495,729,4,1224
280,369,8,649
837,575,9,1412
496,357,7,853
777,161,6,938
227,118,8,345
268,380,9,648
636,258,3,894
971,572,1,1543
928,862,5,1790
307,914,8,1221
569,285,6,854
942,291,2,1233
350,11,10,361
695,50,6,745
616,634,5,1250
349,435,9,784
968,526,2,1494
911,275,2,1186
460,62,10,522
297,300,10,597
736,592,9,1328
121,643,6,764
660,905,1,1565
357,112,8,469
464,251,10,715
319,985,10,1304
550,922,4,1472
637,43,8,680
500,222,9,722
636,955,5,1591
820,958,2,1778
460,594,6,1054
321,407,5,728
388,985,4,1373
708,838,6,1546
45,258,9,303
906,815,5,1721
653,291,8,944
787,98,10,885
376,386,5,762
302,593,2,895
266,466,3,732
475,673,10,1148
864,67,8,931
869,254,9,1123
813,921,5,1734
606,419,6,1025
687,228,9,915
348,12,4,360
205,4,3,209
34,28,3,62
289,658,2,947
918,793,7,1711
138,890,7,1028
179,707,2,886
287,56,9,343
355,233,3,588
951,269,2,1220
969,467,5,1436
335,172,9,507
440,349,10,789
508,897,2,1405
586,758,10,1344
199,954,2,1153
151,902,1,1053
192,339,10,531
705,262,1,967
484,749,5,1233
557,504,9,1061
539,485,6,1024
939,755,10,1694
324,638,6,962
853,960,9,1813
430,68,3,498
460,937,2,1397
335,450,7,785
678,34,4,712
32,353,3,385
45,161,1,206
940,251,3,1191
794,361,4,1155
567,532,5,1099
356,836,3,1192
31,194,6,225
376,462,3,838
183,416,9,599
345,800,9,1145
446,83,7,529
537,191,10,728
829,508,2,1337
232,16,8,248
645,664,2,1309
370,806,1,1176
385,13,8,398
14,111,4,125
145,694,9,839
239,100,8,339
845,199,5,1044
802,361,9,1163
121,858,10,979
868,933,5,1801
756,902,10,1658
714,300,1,1014
487,565,2,1052
956,905,2,1861
958,995,10,1953
743,289,1,1032
456,452,10,908
548,186,3,734
706,507,4,1213
656,777,1,1433
683,589,2,1272
712,132,8,844
394,625,9,1019
735,727,8,1462
584,846,8,1430
906,987,1,1893
73,60,9,133
552,722,6,1274
998,619,2,1617
149,343,10,492
842,293,7,1135
261,408,7,669
256,825,9,1081
189,515,9,704
510,808,1,1318
971,590,7,1561
0,658,10,658
926,329,7,1255
57,74,2,131
114,226,5,340
33,273,3,306
548,651,10,1199
968,807,6,1775
99,419,2,518
511,734,8,1245
707,5,7,712
930,968,5,1898
874,490,1,1364
277,701,6,978
419,534,4,953
511,928,10,1439
923,340,9,1263
467,278,10,745
734,662,1,1396
610,813,7,1423
756,878,5,1634
514,586,2,1100
556,491,7,1047
653,40,6,693
282,235,5,517
233,412,2,645
750,153,7,903
25,344,1,369
297,64,5,361
826,26,7,852
633,272,7,905
681,843,8,1524
913,645,9,1558
900,586,1,1486
367,747,8,1114
198,550,5,748
781,975,3,1756
131,853,2,984
652,265,5,917
732,679,10,1411
260,324,7,584
899,91,1,990
531,333,6,864
432,556,10,988
936,111,3,1047
95,63,3,158
999,208,1,1207
85,509,6,594
770,812,2,1582
318,349,5,667
637,3,2,640
749,493,10,1242
779,633,4,1412
129,484,4,613
193,139,9,332
679,972,6,1651
232,729,9,961
220,875,7,1095
594,230,3,824
110,597,1,707
198,29,3,227
300,657,3,957
559,642,1,1201
177,314,1,491
900,495,3,1395
731,786,1,1517
873,848,9,1721
549,765,8,1314
700,538,7,1238
763,811,4,1574
697,786,5,1483
115,1,4,116
498,250,6,748
555,440,9,995
181,823,9,1004
563,300,6,863
713,70,7,783
549,30,6,579
614,318,8,932
316,865,8,1181
398,517,5,915
830,19,7,849
534,193,9,727
950,440,5,1390
576,827,10,1403
435,155,2,590
247,975,10,1222
410,353,5,763
620,444,7,1064
992,817,5,1809
734,729,9,1463
791,595,9,1386
449,188,2,637
14,109,8,123
902,234,5,1136
94,193,2,287
72,19,5,91
393,980,1,1373
606,566,2,1172
891,900,4,1791
115,893,10,1008
611,352,5,963
149,434,6,583
653,352,5,1005
548,32,4,580
889,117,6,1006
562,969,5,1531
143,779,6,922
742,242,5,984
874,176,7,1050
65,347,7,412
575,807,10,1382
315,458,3,773
370,565,3,935
143,778,9,921
570,648,7,1218
912,933,3,1845
818,487,2,1305
397,734,8,1131
541,664,4,1205
430,821,8,1251
371,714,8,1085
227,597,4,824
872,143,7,1015
662,102,3,764
590,819,4,1409
442,300,5,742
627,782,4,1409
37,109,3,146
1,148,2,149
568,609,8,1177
875,537,8,1412
360,212,10,572
179,328,3,507
623,855,10,1478
810,857,2,1667
794,17,3,811
457,329,6,786
839,782,7,1621
364,82,7,446
784,834,6,1618
397,955,2,1352
23,686,6,709
114,210,2,324
635,259,10,894
59,902,2,961
421,907,4,1328
894,832,5,1726
543,51,6,594
786,314,8,1100
860,706,1,1566
150,750,10,900
63,167,10,230
740,982,4,1722
278,588,4,866
350,468,4,818
451,318,2,769
144,59,2,203
557,519,5,1076
741,324,2,1065
258,296,10,554
571,865,5,1436
436,880,6,1316
255,721,9,976
848,496,8,1344
875,754,9,1629
596,366,2,962
540,307,4,847
752,667,5,1419
798,320,4,1118
445,286,4,731
674,482,4,1156
796,552,5,1348
465,492,3,957
267,231,3,498
911,65,7,976
568,82,3,650
692,375,4,1067
623,431,3,1054
4,676,10,680
859,464,1,1323
562,715,6,1277
865,62,2,927
195,408,8,603
804,69,10,873
290,653,4,943
869,12,4,881
545,468,9,1013
254,5,6,259
679,736,4,1415
416,674,8,1090
539,277,6,816
642,100,10,742
232,907,2,1139
916,367,10,1283
603,535,6,1138
423,400,1,823
894,203,1,1097
855,269,8,1124
952,536,9,1488
327,434,2,761
223,248,9,471
875,956,5,1831
949,806,4,1755
804,784,9,1588
985,486,7,1471
560,956,10,1516
473,74,1,547
368,130,1,498
659,531,2,1190
579,571,5,1150
821,265,3,1086
702,869,4,1571
427,802,2,1229
67,588,10,655
647,447,6,1094
67,34,6,101
715,67,9,782
447,211,2,658
908,471,2,1379
541,707,10,1248
52,17,7,69
967,516,8,1483
450,499,3,949
734,479,5,1213
759,246,7,1005
9,168,5,177
86,703,1,789
931,153,2,1084
353,521,3,874
553,251,3,804
497,209,5,706
880,88,3,968
348,62,10,410
539,174,10,713
579,353,5,932
342,384,2,726
770,25,6,795
89,457,4,546
310,251,9,561
720,878,9,1598
285,356,1,641
927,563,1,1490
169,795,1,964
288,667,4,955
449,97,8,546
914,830,8,1744
173,108,4,281
630,136,6,766
503,480,7,983
972,31,4,1003
397,729,3,1126
864,249,3,1113
370,106,8,476
45,845,3,890
728,744,5,1472
851,490,2,1341
29,762,6,791
477,165,1,642
265,925,9,1190
859,249,1,1108
400,530,9,930
955,685,1,1640
574,313,5,887
41,949,3,990
307,102,7,409
988,266,4,1254
402,444,1,846
918,558,4,1476
528,27,8,555
698,995,3,1693
201,410,8,611
737,384,2,1121
155,69,2,224
827,954,2,1781
448,710,6,1158
854,605,2,1459
303,660,6,963
137,615,7,752
538,180,2,718
622,641,4,1263
919,222,1,1141
837,346,3,1183
851,675,10,1526
815,745,2,1560
125,635,8,760
316,706,8,1022
557,919,1,1476
476,56,6,532
255,790,10,1045
991,762,7,1753
54,472,4,526
867,216,1,1083
262,577,9,839
407,371,4,778
71,933,6,1004
455,622,2,1077
436,191,10,627
456,820,8,1276
635,963,3,1598
325,197,10,522
86,451,8,537
262,586,9,848
754,508,4,1262
354,689,4,1043
802,781,7,1583
206,432,8,638
534,586,8,1120
72,0,5,72
818,684,6,1502
711,744,6,1455
266,500,5,766
463,993,1,1456
230,80,1,310
90,60,5,150
647,908,1,1555
9,743,5,752
509,892,7,1401
725,807,3,1532
304,740,7,1044
682,734,5,1416
233,46,6,279
882,680,4,1562
871,412,6,1283
802,517,6,1319
132,82,6,214
705,262,4,967
333,564,1,897
740,571,5,1311
687,952,2,1639
955,10,10,965
515,718,5,1233
233,703,9,936
762,941,8,1703
739,702,5,1441
98,113,8,211
190,201,3,391
540,754,1,1294
936,680,1,1616
34,339,3,373
120,964,9,1084
552,170,8,722
524,156,7,680
623,621,1,1244
933,359,1,1292
50,127,10,177
27,209,3,236
385,285,2,670
267,496,1,763
253,497,8,750
348,161,1,509
67,555,8,622
33,898,7,931
770,251,7,1021
951,602,10,1553
545,85,9,630
638,531,1,1169
581,158,5,739
341,588,5,929
167,386,1,553
92,107,5,199
832,714,8,1546
511,332,5,843
497,825,5,1322
835,90,6,925
897,776,3,1673
586,172,7,758
597,375,8,972
887,896,8,1783
303,303,5,606
995,422,6,1417
618,799,6,1417
648,792,2,1440
235,100,9,335
919,461,9,1380
687,711,8,1398
370,413,1,783
932,198,2,1130
89,567,8,656
106,132,6,238
306,202,9,508
919,439,4,1358
882,145,3,1027
179,546,5,725
547,199,5,746
878,830,1,1708
347,327,4,674
759,593,2,1352
854,85,2,939
950,638,2,1588
681,853,2,1534
670,845,10,1515
900,975,2,1875
489,179,10,668
768,270,3,1038
739,48,1,787
848,920,7,1768
540,25,1,565
547,646,4,1193
374,478,4,852
157,968,6,1125
243,415,1,658
593,851,5,1444
241,363,10,604
427,706,6,1133
296,277,1,573
148,966,8,1114
2,560,3,562
112,453,7,565
269,395,3,664
286,143,1,429
360,181,7,541
83,645,4,728
118,965,9,1083
21,819,7,840
284,567,2,851
386,990,9,1376
170,365,1,535
330,353,6,683
398,19,8,417
335,966,5,1301
433,40,4,473
641,257,8,898
609,304,10,913
893,37,3,930
210,671,8,881
593,37,3,630
980,540,6,1520
305,930,3,1235
124,449,4,573
922,427,10,1349
955,598,2,1553
334,470,7,804
542,484,4,1026
808,608,6,1416
380,451,1,831
517,826,3,1343
619,253,6,872
394,971,4,1365
760,17,8,777
825,535,7,1360
653,598,8,1251
343,868,10,1211
68,750,1,818
92,415,2,507
200,576,4,776
487,776,7,1263
748,734,7,1482
499,194,3,693
481,970,6,1451
178,21,7,199
675,644,6,1319
319,324,7,643
175,620,8,795
19,792,3,811
961,571,3,1532
441,307,10,748
693,63,9,756
840,373,5,1213
835,61,4,896
194,798,8,992
18,410,3,428
578,2,7,580
519,184,10,703
499,415,9,914
523,978,3,1501
537,281,6,818
954,221,6,1175
60,162,10,222
954,617,3,1571
325,984,1,1309
863,549,7,1412
219,722,2,941
882,280,4,1162
752,856,4,1608
605,689,2,1294
287,667,10,954
834,385,5,1219
537,472,10,1009
22,850,7,872
657,688,9,1345
871,568,9,1439
616,306,4,922
775,781,5,1556
572,768,1,1340
209,748,7,957
401,588,2,989
139,592,1,731
213,381,8,594
700,173,3,873
232,743,6,975
870,143,7,1013
639,659,7,1298
431,264,6,695
402,285,4,687
677,206,3,883
12,978,3,990
293,48,5,341
146,795,2,941
341,800,10,1141
859,484,6,1343
736,274,9,1010
234,501,9,735
238,671,5,909
716,373,9,1089
732,572,8,1304
607,593,2,1200
403,125,10,528
674,57,1,731
771,289,5,1060
353,203,7,556
871,852,7,1723
743,781,7,1524
204,905,2,1109
3,851,8,854
873,316,5,1189
139,786,6,925
717,252,6,969
655,170,3,825
560,413,10,973
710,602,10,1312
657,679,10,1336
283,22,5,305
102,172,8,274
90,512,9,602
493,894,3,1387
109,281,5,390
852,767,9,1619
212,121,5,333
507,265,9,772
814,364,9,1178
633,292,10,925
942,258,3,1200
766,83,1,849
528,910,2,1438
229,867,6,1096
286,36,10,322
43,964,8,1007
558,791,3,1349
529,954,7,1483
549,123,10,672
273,453,4,726
247,195,3,442
559,268,9,827
326,798,3,1124
405,146,8,551
317,836,2,1153
231,233,7,464
869,292,4,1161
421,32,9,453
266,952,4,1218
884,945,2,1829
452,218,9,670
728,882,8,1610
356,623,7,979
280,776,3,1056
898,830,1,1728
274,541,1,815
660,12,1,672
682,984,1,1666
256,494,1,750
930,948,1,1878
446,10,3,456
27,978,1,1005
123,618,3,741
154,338,5,492
871,809,8,1680
234,484,9,718
949,820,8,1769
19,528,8,547
983,861,7,1844
880,355,1,1235
990,42,5,1032
284,982,2,1266
403,276,10,679
74,227,8,301
147,544,3,691
555,380,8,935
450,590,10,1040
306,249,6,555
635,79,10,714
257,786,10,1043
388,858,4,1246
600,467,8,1067
19,986,5,1005
232,649,10,881
99,592,6,691
891,276,3,1167
863,985,10,1848
126,11,10,137
399,490,9,889
913,575,9,1488
39,380,2,419
575,229,9,804
258,157,6,415
816,563,10,1379
720,967,5,1687
96,144,7,240
501,223,1,724
980,567,3,1547
699,496,6,1195
194,989,4,1183
690,825,6,1515
349,836,10,1185
512,573,4,1085
900,620,10,1520
189,133,10,322
969,377,10,1346
529,68,8,597
234,136,9,370
551,724,4,1275
850,955,9,1805
388,904,4,1292
757,671,1,1428
224,97,9,321
129,527,5,656
766,125,6,891
946,239,10,1185
109,206,10,315
913,464,8,1377
213,880,6,1093
495,210,9,705
517,552,4,1069
53,129,1,182
426,242,4,668
237,375,4,612
2,775,7,777
49,168,2,217
525,85,1,610
343,351,5,694
965,638,4,1603
186,273,3,459
