p,q,f,out
301,747,1,1048
775,799,1,1574
355,576,8,931
258,723,4,981
539,26,2,565
301,744,8,1045
913,794,5,1707
988,294,1,1282
110,950,9,1060
182,907,9,1089
352,602,7,954
948,885,8,1833
350,26,8,376
840,517,9,1357
798,582,2,1380
110,635,10,745
276,823,8,1099
584,49,4,633
662,411,9,1073
713,646,8,1359
644,440,1,1084
423,830,3,1253
227,325,7,552
491,429,5,920
347,915,10,1262
210,763,2,973
800,167,6,967
430,265,9,695
29,192,5,221
472,703,3,1175
874,206,6,1080
816,640,3,1456
803,434,5,1237
527,996,7,1523
187,433,1,620
593,227,2,820
536,687,5,1223
620,834,4,1454
639,518,10,1157
43,810,5,853
242,445,7,687
418,896,10,1314
113,123,1,236
407,107,4,514
992,91,2,1083
708,333,2,1041
977,974,8,1951
909,939,9,1848
421,595,8,1016
808,648,8,1456
997,478,3,1475
192,936,3,1128
54,761,7,815
542,342,6,884
338,818,2,1156
275,938,3,1213
361,178,5,539
670,316,10,986
988,700,6,1688
357,956,5,1313
816,815,1,1631
374,155,3,529
56,641,4,697
251,515,6,766
99,917,4,1016
402,729,7,1131
719,531,10,1250
134,910,8,1044
422,736,7,1158
167,85,6,252
589,422,2,1011
709,900,9,1609
620,983,6,1603
950,605,3,1555
425,971,5,1396
913,894,10,1807
511,970,3,1481
764,535,8,1299
374,981,6,1355
474,708,2,1182
947,713,3,1660
842,540,9,1382
462,40,2,502
201,886,2,1087
833,618,3,1451
890,77,1,967
738,166,3,904
727,306,1,1033
32,975,9,1007
658,707,2,1365
115,255,6,370
436,497,6,933
580,578,5,1158
159,649,10,808
629,637,4,1266
260,906,9,1166
156,848,9,1004
64,363,10,427
903,490,9,1393
206,14,3,220
273,548,1,821
393,531,10,924
597,819,1,1416
680,572,7,1252
85,15,5,100
924,878,10,1802
87,567,3,654
565,777,8,1342
321,217,10,538
244,685,6,929
385,168,7,553
132,522,7,654
841,181,9,1022
944,701,3,1645
130,923,1,1053
891,457,6,1348
242,141,7,383
937,874,1,1811
382,1,5,383
685,919,6,1604
277,795,8,1072
538,410,9,948
494,127,9,621
295,534,3,829
397,285,2,682
689,700,6,1389
67,309,5,376
218,104,3,322
854,54,7,908
75,928,2,1003
858,874,8,1732
82,791,10,873
407,38,10,445
48,745,10,793
703,928,3,1631
883,286,5,1169
595,576,3,1171
155,5,6,160
564,389,4,953
130,149,3,279
557,383,5,940
24,496,8,520
612,263,3,875
627,950,2,1577
259,847,8,1106
851,770,5,1621
916,480,3,1396
56,507,2,563
655,127,7,782
665,858,5,1523
974,39,5,1013
277,188,5,465
841,919,8,1760
436,367,1,803
651,133,8,784
99,132,4,231
825,951,4,1776
798,494,3,1292
326,201,10,527
580,435,1,1015
940,359,6,1299
914,210,1,1124
629,174,2,803
355,816,2,1171
460,259,2,719
570,77,8,647
219,912,6,1131
768,343,6,1111
369,549,9,918
38,333,3,371
652,21,5,673
966,633,10,1599
653,454,9,1107
710,854,9,1564
21,533,1,554
564,644,1,1208
377,296,6,673
887,733,3,1620
44,729,2,773
357,282,4,639
437,771,1,1208
163,110,6,273
663,137,6,800
330,566,9,896
648,153,4,801
146,256,6,402
819,797,9,1616
234,666,1,900
697,894,1,1591
443,415,4,858
213,827,6,1040
531,32,1,563
894,546,9,1440
75,730,1,805
969,137,2,1106
342,991,10,1333
633,465,7,1098
634,386,3,1020
305,635,7,940
785,707,9,1492
275,870,10,1145
691,94,2,785
108,899,8,1007
446,566,8,1012
608,884,7,1492
7,391,3,398
607,611,6,1218
827,763,1,1590
58,10,6,68
264,615,2,879
246,300,2,546
359,28,2,387
546,218,7,764
988,645,7,1633
757,698,8,1455
810,288,3,1098
684,294,7,978
786,910,2,1696
160,564,3,724
19,757,5,776
264,50,4,314
110,163,9,273
457,677,6,1134
934,204,10,1138
520,571,10,1091
738,845,7,1583
313,750,10,1063
313,166,9,479
69,243,10,312
146,876,5,1022
736,315,3,1051
319,317,7,636
4,848,10,852
48,869,5,917
820,955,9,1775
28,485,6,513
355,334,6,689
122,398,2,520
177,245,7,422
912,565,7,1477
551,845,9,1396
750,340,9,1090
535,944,10,1479
941,956,7,1897
2,812,3,814
477,130,2,607
758,598,4,1356
964,786,3,1750
837,303,10,1140
378,952,8,1330
964,381,9,1345
154,199,1,353
37,958,7,995
203,419,4,622
454,667,9,1121
315,570,10,885
704,198,9,902
747,288,10,1035
977,889,10,1866
600,523,7,1123
81,396,6,477
812,201,9,1013
234,898,9,1132
336,568,10,904
714,574,10,1288
237,826,9,1063
117,778,3,895
243,790,5,1033
242,609,7,851
127,868,2,995
121,64,8,185
318,787,2,1105
20,658,5,678
410,663,4,1073
445,809,1,1254
395,402,2,797
712,739,10,1451
8,46,2,54
796,3,3,799
500,816,4,1316
85,963,2,1048
444,80,4,524
699,307,2,1006
384,988,8,1372
518,560,6,1078
614,325,10,939
325,425,8,750
285,300,3,585
243,273,8,516
43,267,7,310
210,790,4,1000
425,910,10,1335
714,773,8,1487
820,118,7,938
430,27,1,457
532,301,3,833
439,319,1,758
913,863,1,1776
267,850,3,1117
100,523,4,623
942,950,4,1892
671,697,7,1368
59,336,2,395
13,17,6,30
549,589,6,1138
8,729,4,737
49,825,10,874
297,210,10,507
61,617,5,678
17,892,3,909
936,576,4,1512
91,596,10,687
343,776,3,1119
609,129,8,738
498,727,1,1225
422,689,4,1111
539,884,8,1423
555,777,1,1332
3,31,10,34
51,690,10,741
13,190,7,203
559,70,5,629
515,189,1,704
255,366,9,621
514,391,9,905
207,888,8,1095
661,753,3,1414
421,492,1,913
907,665,9,1572
876,586,8,1462
206,782,2,988
946,813,6,1759
438,999,8,1437
702,417,4,1119
801,53,2,854
252,245,2,497
180,645,4,825
840,960,6,1800
749,539,6,1288
170,548,5,718
643,809,5,1452
417,727,5,1144
811,258,6,1069
513,812,1,1325
925,498,6,1423
13,95,5,108
565,982,7,1547
333,733,5,1066
824,429,7,1253
235,631,7,866
513,461,2,974
624,985,2,1609
833,914,7,1747
630,90,6,720
712,545,5,1257
435,255,9,690
359,783,6,1142
807,41,10,848
752,33,7,785
694,275,2,969
247,819,5,1066
687,842,5,1529
833,365,10,1198
939,348,1,1287
404,293,1,697
810,362,9,1172
974,947,7,1921
181,521,7,702
421,463,4,884
952,203,6,1155
488,470,6,958
174,658,2,832
407,589,9,996
860,388,6,1248
414,519,9,933
434,303,4,737
638,755,5,1393
828,309,1,1137
832,311,3,1143
903,395,6,1298
751,93,1,844
552,284,2,836
631,852,6,1483
79,992,3,1071
796,237,10,1033
997,985,4,1982
105,756,5,861
234,278,9,512
85,614,1,699
652,256,2,908
647,374,8,1021
542,700,10,1242
877,344,4,1221
725,822,6,1547
109,755,5,864
921,849,3,1770
159,152,6,311
835,472,6,1307
825,828,8,1653
149,12,8,161
376,579,5,955
100,6,8,106
753,188,8,941
975,685,5,1660
154,920,5,1074
228,683,1,911
646,996,6,1642
230,790,10,1020
949,767,6,1716
915,480,9,1395
650,747,4,1397
622,126,4,748
153,57,1,210
957,96,10,1053
791,31,3,822
57,468,2,525
781,6,9,787
995,332,9,1327
597,656,3,1253
644,464,6,1108
850,590,6,1440
445,311,7,756
788,333,4,1121
782,392,8,1174
960,528,10,1488
487,980,4,1467
384,53,3,437
367,658,9,1025
731,279,3,1010
976,823,4,1799
980,620,9,1600
975,521,1,1496
418,581,2,999
595,451,7,1046
283,19,2,302
171,466,9,637
696,630,9,1326
344,372,6,716
416,241,9,657
128,25,5,153
764,293,6,1057
562,340,1,902
797,809,8,1606
51,512,10,563
883,953,7,1836
172,667,7,839
400,619,5,1019
991,997,5,1988
995,934,9,1929
84,881,5,965
687,336,10,1023
261,367,3,628
644,758,1,1402
227,811,4,1038
368,158,1,526
591,285,8,876
689,62,9,751
448,237,6,685
170,341,9,511
357,762,8,1119
690,911,2,1601
216,71,6,287
231,302,9,533
365,934,7,1299
78,514,2,592
493,785,1,1278
20,126,1,146
222,937,8,1159
964,906,8,1870
710,162,4,872
90,118,2,208
411,689,8,1100
949,578,1,1527
243,517,5,760
413,49,9,462
328,403,2,731
620,848,8,1468
9,922,2,931
671,929,6,1600
921,59,2,980
848,23,3,871
35,906,4,941
549,107,8,656
798,179,1,977
110,483,7,593
775,627,10,1402
211,532,4,743
373,365,3,738
759,389,8,1148
3,339,1,342
794,883,6,1677
724,933,6,1657
616,877,8,1493
207,611,4,818
333,569,8,902
452,692,1,1144
320,327,4,647
755,12,2,767
374,329,7,703
763,660,9,1423
690,904,7,1594
971,863,4,1834
457,539,1,996
612,990,7,1602
259,208,4,467
480,229,1,709
847,683,4,1530
925,6,7,931
20,503,10,523
717,205,6,922
910,83,2,993
117,456,4,573
643,791,7,1434
248,860,5,1108
79,87,8,166
364,27,5,391
647,674,6,1321
242,740,8,982
405,839,6,1244
190,801,7,991
335,251,4,586
39,993,10,1032
832,541,6,1373
285,237,1,522
774,858,7,1632
759,852,7,1611
638,438,6,1076
680,378,7,1058
787,730,10,1517
242,477,9,719
717,604,3,1321
199,911,7,1110
538,645,6,1183
826,685,2,1511
900,854,4,1754
590,96,7,686
754,647,4,1401
617,162,3,779
711,582,1,1293
61,878,3,939
401,542,10,943
923,213,7,1136
448,407,2,855
68,72,4,140
655,572,7,1227
369,94,3,463
532,897,7,1429
910,768,1,1678
51,628,9,679
695,96,10,791
424,685,7,1109
98,802,4,900
650,260,1,910
555,301,4,856
481,666,3,1147
564,73,10,637
929,180,1,1109
660,241,7,901
564,258,7,822
49,156,1,205
49,22,3,71
359,911,10,1270
749,755,8,1504
185,76,1,261
878,257,5,1135
652,84,9,736
422,175,2,597
999,759,5,1758
0,372,10,372
14,391,5,405
812,564,8,1376
819,496,5,1315
674,770,5,1444
357,567,5,924
921,355,8,1276
625,445,4,1070
903,822,8,1725
314,341,2,655
442,362,8,804
718,703,5,1421
661,626,6,1287
938,230,3,1168
517,405,5,922
334,486,4,820
714,260,9,974
987,374,5,1361
168,763,5,931
188,865,2,1053
329,680,3,1009
961,558,7,1519
647,615,4,1262
490,244,3,734
946,766,5,1712
535,938,10,1473
932,197,10,1129
263,970,6,1233
622,564,2,1186
271,994,6,1265
716,927,7,1643
31,406,4,437
98,23,4,121
692,304,10,996
146,412,2,558
843,823,2,1666
362,799,8,1161
38,183,4,221
741,306,1,1047
489,21,8,510
895,360,9,1255
39,886,9,925
806,863,10,1669
133,590,2,723
310,340,10,650
55,912,10,967
366,6,8,372
586,24,4,610
704,98,8,802
654,533,7,1187
400,202,9,602
601,144,3,745
544,633,1,1177
55,394,5,449
235,602,10,837
44,300,8,344
265,391,7,656
508,883,1,1391
311,109,8,420
828,789,3,1617
118,295,2,413
979,432,2,1411
760,830,6,1590
496,532,10,1028
578,974,4,1552
237,825,4,1062
839,370,5,1209
647,542,3,1189
849,39,5,888
320,698,9,1018
355,950,2,1305
235,218,4,453
131,80,7,211
423,282,6,705
916,309,9,1225
153,438,3,591
829,5,3,834
381,476,9,857
600,576,9,1176
320,843,8,1163
473,824,2,1297
798,150,3,948
965,546,6,1511
278,485,1,763
988,341,2,1329
732,568,9,1300
148,964,10,1112
165,829,5,994
73,448,10,521
824,830,9,1654
714,640,5,1354
156,397,3,553
677,915,10,1592
788,422,10,1210
398,179,1,577
81,518,2,599
791,293,1,1084
734,102,3,836
342,855,4,1197
311,65,5,376
312,327,4,639
80,516,4,596
900,528,1,1428
216,909,9,1125
685,678,8,1363
488,795,9,1283
205,58,7,263
752,710,4,1462
434,835,10,1269
666,312,3,978
431,583,1,1014
228,543,1,771
861,968,4,1829
764,330,7,1094
187,985,5,1172
645,367,10,1012
105,255,1,360
485,279,8,764
890,343,8,1233
991,349,2,1340
269,978,7,1247
788,578,9,1366
495,523,10,1018
439,657,1,1096
648,38,6,686
857,59,4,916
367,462,2,829
292,372,9,664
65,349,5,414
802,938,5,1740
241,234,2,475
879,273,9,1152
107,122,6,229
730,687,8,1417
748,913,3,1661
895,350,4,1245
956,129,2,1085
878,155,9,1033
654,83,9,737
126,332,4,458
222,835,3,1057
301,708,5,1009
232,970,2,1202
423,57,10,480
287,761,7,1048
170,490,3,660
324,661,2,985
356,582,7,938
614,536,6,1150
167,448,9,615
594,838,4,1432
557,246,10,803
39,120,8,159
532,8,6,540
959,740,3,1699
594,48,10,642
909,78,4,987
97,310,6,407
346,186,7,532
712,620,6,1332
79,733,5,812
615,829,6,1444
825,202,10,1027
908,275,5,1183
949,170,5,1119
386,735,2,1121
888,677,3,1565
532,18,9,550
23,570,7,593
538,677,2,1215
371,518,8,889
314,998,10,1312
11,992,9,1003
625,986,6,1611
846,698,10,1544
190,233,10,423
169,583,6,752
613,794,3,1407
375,853,10,1228
183,822,1,1005
683,767,10,1450
711,803,4,1514
416,811,4,1227
402,268,9,670
260,350,7,610
739,578,5,1317
250,229,5,479
665,102,1,767
541,336,6,877
251,827,6,1078
623,487,10,1110
344,661,9,1005
642,709,5,1351
783,915,4,1698
806,341,10,1147
706,699,3,1405
506,111,4,617
199,971,9,1170
83,475,10,558
872,950,5,1822
870,500,9,1370
186,392,5,578
998,96,4,1094
809,898,9,1707
190,437,4,627
977,875,2,1852
728,435,8,1163
0,842,2,842
767,910,2,1677
297,854,2,1151
109,972,1,1081
996,665,4,1661
124,374,9,498
218,963,10,1181
526,978,10,1504
184,742,9,926
373,794,2,1167
630,535,10,1165
462,421,5,883
901,212,9,1113
423,686,5,1109
526,714,3,1240
797,338,6,1135
830,200,4,1030
284,741,8,1025
157,347,1,504
936,226,5,1162
740,734,8,1474
273,931,3,1204
378,420,1,798
246,183,7,429
475,95,5,570
820,115,5,935
767,167,3,934
750,878,1,1628
816,427,8,1243
850,177,2,1027
405,338,9,743
208,253,3,461
308,138,5,446
685,763,6,1448
987,491,2,1478
548,835,1,1383
254,24,4,278
380,957,2,1337
859,213,3,1072
316,544,5,860
634,171,4,805
798,429,4,1227
906,152,2,1058
703,602,8,1305
916,177,3,1093
877,998,8,1875
735,531,6,1266
680,382,1,1062
126,72,3,198
973,503,3,1476
435,859,7,1294
974,269,4,1243
904,485,6,1389
170,850,7,1020
161,794,8,955
441,597,8,1038
901,61,10,962
390,99,3,489
341,886,9,1227
528,601,7,1129
580,949,9,1529
624,978,1,1602
621,489,5,1110
29,409,7,438
339,704,4,1043
381,792,6,1173
77,994,8,1071
558,175,3,733
408,769,6,1177
62,939,5,1001
6,38,2,44
756,442,2,1198
792,228,5,1020
945,796,8,1741
483,509,3,992
858,294,2,1152
238,417,6,655
575,450,3,1025
507,69,1,576
940,707,10,1647
894,327,4,1221
325,352,4,677
582,913,10,1495
23,203,6,226
212,465,9,677
152,149,8,301
438,416,1,854
758,483,8,1241
245,530,9,775
942,683,10,1625
959,898,9,1857
708,108,7,816
237,408,9,645
316,529,6,845
708,709,3,1417
940,29,8,969
65,107,6,172
668,156,8,824
171,150,8,321
854,494,4,1348
874,934,5,1808
644,559,4,1203
630,595,1,1225
73,729,6,802
397,78,6,475
961,711,4,1672
514,64,1,578
630,378,10,1008
814,884,6,1698
160,852,9,1012
377,704,1,1081
603,133,9,736
134,329,2,463
64,969,4,1033
274,119,9,393
129,838,6,967
16,123,5,139
67,984,4,1051
35,569,8,604
608,107,3,715
615,187,5,802
763,702,1,1465
443,351,3,794
952,421,8,1373
449,849,5,1298
306,691,3,997
229,129,9,358
433,618,6,1051
30,349,9,379
826,490,7,1316
288,940,9,1228
296,755,5,1051
694,240,1,934
318,859,5,1177
722,924,10,1646
752,283,10,1035
523,862,5,1385
59,201,9,260
278,875,4,1153
444,909,6,1353
324,300,1,624
675,912,8,1587
259,218,10,477
116,118,9,234
429,411,6,840
288,307,4,595
785,494,8,1279
717,797,1,1514
857,923,3,1780
67,70,2,137
245,743,5,988
183,57,6,240
564,515,9,1079
482,742,1,1224
698,299,6,997
929,960,3,1889
370,565,10,935
547,114,7,661
140,84,10,224
869,573,5,1442
346,135,8,481
555,224,9,779
745,969,9,1714
249,977,2,1226
61,506,2,567
697,110,2,807
244,72,1,316
421,520,6,941
238,459,8,697
396,708,3,1104
505,891,3,1396
830,224,2,1054
22,85,3,107
548,674,2,1222
922,264,6,1186
878,153,5,1031
170,258,7,428
946,583,2,1529
392,664,10,1056
913,424,3,1337
35,352,10,387
434,380,9,814
799,417,1,1216
535,230,7,765
964,170,10,1134
103,353,2,456
664,749,2,1413
139,480,3,619
247,120,1,367
183,305,2,488
927,638,4,1565
775,715,5,1490
626,503,8,1129
510,82,4,592
380,570,9,950
561,375,7,936
439,171,5,610
488,352,2,840
398,177,7,575
797,259,6,1056
828,431,1,1259
151,644,1,795
647,808,5,1455
902,701,8,1603
144,705,6,849
810,837,2,1647
792,400,7,1192
479,140,2,619
121,810,4,931
93,68,7,161
409,406,1,815
698,385,7,1083
703,403,1,1106
204,117,10,321
504,276,5,780
558,627,8,1185
880,581,4,1461
257,521,8,778
950,256,5,1206
540,935,3,1475
865,126,8,991
199,378,2,577
981,284,10,1265
123,429,10,552
781,383,7,1164
850,657,1,1507
974,967,2,1941
615,914,4,1529
7,515,9,522
46,270,6,316
604,641,10,1245
748,378,7,1126
356,627,5,983
407,635,10,1042
280,900,3,1180
283,879,8,1162
823,746,1,1569
733,970,4,1703
816,406,8,1222
259,762,6,1021
182,53,10,235
943,755,8,1698
138,591,10,729
640,34,6,674
896,125,7,1021
451,387,7,838
632,323,2,955
867,111,6,978
982,602,2,1584
811,405,8,1216
19,613,8,632
121,291,6,412
269,153,5,422
550,176,2,726
36,862,1,898
785,833,3,1618
747,5,2,752
589,755,10,1344
8,371,9,379
407,880,6,1287
626,482,8,1108
955,842,5,1797
591,757,10,1348
837,635,8,1472
200,23,6,223
746,760,5,1506
646,218,7,864
622,12,3,634
931,458,4,1389
129,15,5,144
256,170,10,426
138,384,7,522
83,894,9,977
121,709,10,830
133,123,3,256
689,302,5,991
328,102,2,430
412,20,10,432
243,284,3,527
807,531,4,1338
539,726,1,1265
427,113,5,540
758,848,2,1606
261,91,1,352
988,634,10,1622
379,582,10,961
42,272,8,314
625,805,4,1430
642,893,3,1535
397,980,5,1377
107,243,8,350
721,461,6,1182
670,713,10,1383
715,165,2,880
978,458,8,1436
811,929,8,1740
751,253,2,1004
815,458,3,1273
529,395,1,924
179,46,4,225
126,224,1,350
224,163,4,387
113,127,5,240
938,873,6,1811
318,823,4,1141
816,791,6,1607
525,47,9,572
280,976,2,1256
737,967,4,1704
774,883,2,1657
341,100,9,441
692,989,4,1681
287,662,7,949
719,339,10,1058
204,378,3,582
852,955,4,1807
764,937,9,1701
407,269,5,676
182,154,4,336
647,647,8,1294
250,945,9,1195
472,334,9,806
394,496,4,890
401,798,9,1199
758,18,4,776
53,892,1,945
871,512,9,1383
981,244,5,1225
556,447,9,1003
839,398,6,1237
286,545,7,831
467,625,4,1092
302,998,8,1300
72,789,2,861
394,95,8,489
893,813,2,1706
172,632,8,804
752,341,10,1093
22,203,9,225
334,934,3,1268
717,339,4,1056
547,308,8,855
531,971,9,1502
889,548,8,1437
974,44,5,1018
978,170,2,1148
730,3,1,733
991,544,3,1535
621,602,1,1223
982,386,4,1368
624,279,2,903
587,978,10,1565
523,273,2,796
558,478,7,1036
721,454,1,1175
958,729,3,1687
549,382,2,931
931,352,6,1283
768,732,7,1500
775,2,6,777
324,177,2,501
900,793,9,1693
523,824,1,1347
144,280,10,424
945,530,8,1475
6,234,4,240
766,667,5,1433
151,329,3,480
85,121,6,206
311,662,10,973
878,775,3,1653
587,197,5,784
415,94,3,509
903,641,9,1544
0,652,1,652
231,853,3,1084
302,981,4,1283
13,349,3,362
950,77,8,1027
135,88,8,223
982,420,7,1402
409,778,8,1187
370,440,7,810
327,276,7,603
417,221,2,638
665,979,9,1644
453,30,6,483
797,598,6,1395
251,472,7,723
939,960,2,1899
138,427,7,565
300,520,3,820
620,136,10,756
85,614,3,699
505,982,2,1487
117,526,5,643
985,686,2,1671
961,93,3,1054
36,209,4,245
38,973,7,1011
474,672,2,1146
87,362,9,449
289,128,9,417
376,298,3,674
573,907,8,1480
818,105,10,923
278,969,1,1247
901,570,3,1471
90,893,2,983
6,562,4,568
985,422,10,1407
426,674,1,1100
304,487,5,791
373,523,6,896
772,99,10,871
934,506,6,1440
820,501,9,1321
325,410,2,735
422,29,9,451
356,48,4,404
111,112,1,223
584,973,6,1557
664,170,2,834
679,667,5,1346
839,333,1,1172
445,345,6,790
550,32,7,582
984,27,2,1011
655,505,2,1160
136,109,1,245
248,842,7,1090
738,226,10,964
887,906,4,1793
106,389,7,495
673,218,1,891
177,683,1,860
126,180,3,306
551,422,8,973
679,819,1,1498
661,949,4,1610
589,224,8,813
364,436,1,800
533,376,3,909
671,964,4,1635
62,978,10,1040
19,890,2,909
778,294,5,1072
649,109,6,758
989,608,2,1597
899,758,3,1657
424,933,8,1357
400,2,4,402
61,502,2,563
636,954,9,1590
461,441,4,902
817,575,3,1392
16,15,3,31
924,121,9,1045
734,954,1,1688
674,216,9,890
757,149,2,906
956,627,6,1583
384,61,3,445
497,340,1,837
849,385,9,1234
203,388,6,591
591,729,4,1320
170,503,10,673
48,401,5,449
103,613,10,716
628,443,2,1071
798,560,7,1358
620,274,1,894
849,178,7,1027
154,397,6,551
553,576,4,1129
536,266,1,802
415,363,1,778
960,934,5,1894
918,368,9,1286
273,535,2,808
123,68,1,191
494,666,6,1160
492,531,1,1023
338,526,5,864
317,382,6,699
854,741,5,1595
555,961,5,1516
327,603,9,930
534,483,6,1017
609,713,5,1322
777,801,2,1578
23,112,8,135
380,628,1,1008
236,102,5,338
156,230,5,386
678,748,3,1426
197,314,2,511
972,745,3,1717
237,942,3,1179
45,993,8,1038
784,231,5,1015
691,570,7,1261
47,664,5,711
731,572,5,1303
417,233,1,650
55,568,8,623
979,74,1,1053
988,150,4,1138
130,753,10,883
226,704,8,930
67,270,4,337
363,86,9,449
300,99,7,399
241,601,9,842
551,752,10,1303
309,517,8,826
102,474,5,576
420,515,2,935
873,892,2,1765
52,786,8,838
844,55,2,899
887,403,5,1290
821,782,10,1603
293,548,5,841
871,904,4,1775
133,232,6,365
2,68,7,70
329,662,1,991
135,932,9,1067
524,812,4,1336
687,357,9,1044
277,968,4,1245
982,60,2,1042
912,255,8,1167
675,183,9,858
739,629,7,1368
377,643,3,1020
806,647,1,1453
687,255,1,942
446,214,2,660
950,124,5,1074
533,280,1,813
479,729,1,1208
759,281,8,1040
180,651,3,831
790,861,3,1651
113,512,6,625
40,873,3,913
845,496,4,1341
446,213,10,659
953,725,4,1678
108,100,9,208
791,660,8,1451
290,936,4,1226
891,659,8,1550
653,4,7,657
638,318,10,956
597,161,7,758
223,449,1,672
690,448,5,1138
906,354,10,1260
720,815,6,1535
575,256,8,831
246,734,3,980
115,104,5,219
461,680,4,1141
511,302,5,813
230,242,7,472
307,392,8,699
109,347,6,456
960,404,6,1364
424,301,5,725
558,852,7,1410
288,271,5,559
769,355,10,1124
70,76,9,146
19,415,2,434
362,305,6,667
44,159,7,203
113,32,1,145
369,289,8,658
238,85,2,323
533,460,4,993
46,154,3,200
577,394,8,971
28,463,10,491
981,241,2,1222
78,240,6,318
772,163,5,935
879,267,8,1146
829,382,9,1211
979,87,6,1066
377,110,4,487
823,896,6,1719
94,620,7,714
236,268,1,504
986,52,9,1038
202,886,9,1088
162,119,5,281
631,62,5,693
295,41,10,336
128,630,1,758
725,244,9,969
766,905,7,1671
643,18,2,661
204,330,6,534
581,558,10,1139
553,21,2,574
304,233,3,537
566,264,1,830
164,523,2,687
663,970,2,1633
823,438,7,1261
355,784,9,1139
604,852,6,1456
645,127,5,772
324,25,9,349
353,169,10,522
623,217,7,840
99,264,2,363
457,645,4,1102
115,229,1,344
298,156,5,454
228,532,3,760
297,800,6,1097
703,631,5,1334
834,482,4,1316
132,969,4,1101
931,314,9,1245
890,620,5,1510
63,747,7,810
659,438,5,1097
65,977,7,1042
495,522,4,1017
128,122,8,250
471,638,2,1109
390,230,6,620
815,307,8,1122
732,114,8,846
292,120,4,412
708,897,7,1605
535,115,1,650
991,450,8,1441
466,446,8,912
989,207,9,1196
373,264,9,637
379,325,8,704
255,93,9,348
104,945,8,1049
588,806,6,1394
448,248,2,696
149,504,5,653
411,491,7,902
939,781,4,1720
364,411,4,775
74,381,6,455
632,954,4,1586
171,428,7,599
895,320,2,1215
380,443,8,823
353,349,5,702
223,851,6,1074
703,234,10,937
495,826,1,1321
861,488,9,1349
252,189,6,441
319,581,6,900
559,51,4,610
514,480,7,994
567,769,1,1336
880,754,3,1634
722,384,2,1106
923,696,9,1619
581,901,3,1482
839,302,6,1141
866,555,6,1421
693,758,10,1451
457,357,5,814
541,267,7,808
397,727,5,1124
762,490,4,1252
257,816,7,1073
296,727,1,1023
699,809,10,1508
384,138,4,522
291,662,1,953
523,686,10,1209
597,361,9,958
524,219,9,743
413,840,1,1253
453,118,5,571
707,381,6,1088
979,613,10,1592
944,680,7,1624
812,945,10,1757
959,833,7,1792
709,760,5,1469
107,407,10,514
417,708,7,1125
750,719,4,1469
733,727,1,1460
986,935,8,1921
756,998,2,1754
618,768,7,1386
507,9,2,516
922,518,1,1440
611,505,7,1116
454,91,5,545
952,342,4,1294
18,74,9,92
552,388,7,940
765,346,1,1111
141,396,8,537
529,828,4,1357
859,76,4,935
297,713,3,1010
534,169,5,703
272,138,6,410
978,713,2,1691
683,566,6,1249
987,586,4,1573
476,806,1,1282
794,85,2,879
772,429,1,1201
493,994,5,1487
954,462,3,1416
119,282,5,401
639,650,4,1289
538,981,5,1519
75,444,2,519
310,339,6,649
430,594,8,1024
731,920,9,1651
369,657,4,1026
329,444,8,773
651,971,5,1622
738,568,10,1306
85,928,4,1013
396,261,5,657
422,81,6,503
150,570,4,720
479,78,4,557
143,224,10,367
366,622,5,988
280,368,7,648
210,486,4,696
751,816,6,1567
391,938,7,1329
768,704,3,1472
472,408,3,880
359,904,2,1263
427,1,5,428
365,573,2,938
896,401,10,1297
254,774,5,1028
874,755,1,1629
380,238,10,618
861,736,10,1597
134,197,4,331
311,297,3,608
864,466,6,1330
500,112,2,612
788,714,4,1502
753,777,4,1530
157,694,7,851
161,780,8,941
453,415,6,868
262,164,7,426
314,634,5,948
684,732,2,1416
283,164,8,447
600,954,1,1554
721,893,8,1614
334,852,9,1186
360,592,7,952
409,196,8,605
126,261,10,387
84,145,7,229
960,62,8,1022
458,674,1,1132
110,694,9,804
445,268,10,713
41,230,8,271
649,844,10,1493
2,927,5,929
758,239,2,997
501,433,4,934
280,859,5,1139
238,493,1,731
933,65,3,998
263,647,2,910
529,80,7,609
289,794,5,1083
552,25,10,577
827,722,5,1549
581,278,5,859
161,448,1,609
264,787,4,1051
988,80,8,1068
535,578,10,1113
168,588,10,756
197,170,9,367
248,0,6,248
428,650,3,1078
207,200,5,407
657,865,3,1522
272,132,4,404
303,756,9,1059
379,970,8,1349
581,275,9,856
233,675,4,908
125,345,9,470
367,29,6,396
19,950,6,969
476,601,7,1077
758,61,9,819
969,40,3,1009
343,538,8,881
217,76,1,293
930,759,9,1689
388,650,4,1038
463,387,7,850
844,425,10,1269
338,68,8,406
468,53,10,521
975,12,4,987
54,775,6,829
128,644,5,772
787,270,10,1057
20,88,4,108
473,199,5,672
197,353,3,550
450,452,7,902
482,267,2,749
998,542,4,1540
75,136,9,211
730,202,8,932
863,267,1,1130
486,798,2,1284
854,827,10,1681
267,5,1,272
127,225,9,352
978,142,2,1120
25,916,5,941
160,10,3,170
334,603,10,937
732,750,8,1482
578,345,9,923
682,570,3,1252
912,438,9,1350
220,37,3,257
522,415,1,937
412,820,7,1232
612,962,5,1574
682,917,2,1599
582,706,5,1288
971,426,2,1397
476,469,7,945
775,164,4,939
873,852,10,1725
987,700,3,1687
169,220,9,389
598,323,1,921
579,804,6,1383
829,647,10,1476
704,268,8,972
157,340,6,497
