,p,q,f,out
1303,774,784,7,-10
1304,521,640,6,-119
1305,871,987,10,-116
1306,388,613,9,-225
1307,406,419,9,-13
1308,305,171,8,134
1309,814,606,7,208
1310,582,879,3,1461
1311,490,87,2,577
1312,280,225,10,55
1313,643,429,7,214
1314,580,0,6,580
1315,281,794,10,-513
1316,811,300,7,511
1317,427,564,6,-137
1318,359,69,7,290
1319,175,175,1,350
1320,731,23,3,754
1321,972,235,9,737
1322,228,594,2,822
1323,113,13,3,126
1324,749,528,8,221
1325,50,233,10,-183
1326,431,602,8,-171
1327,665,598,5,67
1328,649,891,1,1540
1329,218,271,9,-53
1330,175,211,10,-36
1331,204,613,4,817
1332,595,948,1,1543
1333,502,418,10,84
1334,557,100,3,657
1335,679,34,5,645
1336,773,898,8,-125
1337,708,518,1,1226
1338,151,667,9,-516
1339,466,440,6,26
1340,601,599,6,2
1341,421,966,1,1387
1342,951,719,10,232
1343,485,851,4,1336
1344,796,458,4,1254
1345,895,727,2,1622
1346,682,501,1,1183
1347,222,585,8,-363
1348,48,101,9,-53
1349,96,885,7,-789
1350,478,515,5,-37
1351,695,347,9,348
1352,214,260,4,474
1353,572,387,9,185
1354,181,716,9,-535
1355,485,408,4,893
1356,17,118,3,135
1357,683,64,6,619
1358,288,375,8,-87
1359,412,651,3,1063
1360,615,227,2,842
1361,897,520,6,377
1362,507,824,4,1331
1363,513,985,7,-472
1364,183,381,8,-198
1365,236,711,3,947
1366,915,297,5,618
1367,650,26,8,624
1368,708,538,8,170
1369,532,715,9,-183
1370,775,690,1,1465
1371,260,333,9,-73
1372,65,616,2,681
1373,705,951,6,-246
1374,247,941,4,1188
1375,476,804,4,1280
1376,431,283,5,148
1377,915,183,9,732
1378,818,147,2,965
1379,97,284,7,-187
1380,456,211,8,245
1381,640,338,6,302
1382,796,171,6,625
1383,26,758,8,-732
1384,297,694,3,991
1385,367,873,10,-506
1386,45,3,5,42
1387,155,234,9,-79
1388,407,285,5,122
1389,726,525,10,201
1390,190,661,4,851
1391,6,892,2,898
1392,652,899,4,1551
1393,228,591,8,-363
1394,686,312,10,374
1395,209,817,10,-608
1396,395,333,5,62
1397,365,985,10,-620
1398,302,921,4,1223
1399,268,76,3,344
1400,807,222,8,585
1401,293,565,2,858
1402,61,966,8,-905
1403,845,873,5,-28
1404,576,559,7,17
1405,13,965,8,-952
1406,367,259,7,108
1407,378,106,8,272
1408,111,771,4,882
1409,400,981,1,1381
1410,450,741,4,1191
1411,599,252,3,851
1412,401,817,2,1218
1413,227,589,4,816
1414,974,796,5,178
1415,944,823,5,121
1416,991,96,7,895
1417,239,464,5,-225
1418,670,182,3,852
1419,51,20,3,71
1420,939,41,9,898
1421,158,411,5,-253
1422,935,150,1,1085
1423,918,119,8,799
1424,602,94,2,696
1425,285,528,2,813
1426,756,462,5,294
1427,237,497,3,734
1428,532,149,3,681
1429,943,645,1,1588
1430,441,198,9,243
1431,977,306,4,1283
1432,928,804,9,124
1433,7,613,2,620
1434,975,218,2,1193
1435,346,4,10,342
1436,447,236,10,211
1437,261,680,10,-419
1438,843,212,6,631
1439,980,765,1,1745
1440,251,761,9,-510
1441,999,143,3,1142
1442,544,551,4,1095
1443,459,781,8,-322
1444,862,207,3,1069
1445,435,162,10,273
1446,948,257,10,691
1447,80,247,10,-167
1448,267,286,10,-19
1449,702,772,7,-70
1450,125,64,9,61
1451,435,462,4,897
1452,357,539,5,-182
1453,313,925,10,-612
1454,915,244,5,671
1455,852,958,1,1810
1456,297,339,9,-42
1457,593,449,7,144
1458,739,8,6,731
1459,83,837,6,-754
1460,637,768,2,1405
1461,485,68,5,417
1462,566,186,8,380
1463,535,657,4,1192
1464,254,979,2,1233
1465,114,202,5,-88
1466,357,31,7,326
1467,825,241,1,1066
1468,42,413,7,-371
1469,299,204,2,503
1470,959,320,7,639
1471,140,900,4,1040
1472,463,706,2,1169
1473,79,41,7,38
1474,80,742,3,822
1475,965,393,6,572
1476,796,802,1,1598
1477,384,685,10,-301
1478,339,727,8,-388
1479,84,362,4,446
1480,237,57,1,294
1481,8,301,10,-293
1482,705,566,5,139
1483,521,422,6,99
1484,208,949,1,1157
1485,838,865,1,1703
1486,39,463,2,502
1487,297,264,8,33
1488,215,383,2,598
1489,360,962,5,-602
1490,903,973,8,-70
1491,809,371,1,1180
1492,874,865,10,9
1493,747,475,9,272
1494,360,777,8,-417
1495,346,825,4,1171
1496,590,949,9,-359
1497,151,152,3,303
1498,633,671,5,-38
1499,354,293,2,647
1500,713,452,6,261
1501,692,573,2,1265
1502,608,385,9,223
1503,59,126,10,-67
1504,736,979,7,-243
1505,580,432,6,148
1506,776,424,4,1200
1507,100,869,1,969
1508,558,898,1,1456
1509,468,601,7,-133
1510,532,850,2,1382
1511,273,238,2,511
1512,284,380,1,664
1513,204,282,7,-78
1514,90,747,6,-657
1515,667,135,5,532
1516,844,19,8,825
1517,430,407,6,23
1518,488,914,9,-426
1519,560,654,3,1214
1520,319,190,2,509
1521,142,869,1,1011
1522,19,838,4,857
1523,261,312,2,573
1524,168,260,2,428
1525,575,698,5,-123
1526,565,688,4,1253
1527,257,372,7,-115
1528,69,743,4,812
1529,843,729,9,114
1530,15,813,4,828
1531,238,744,4,982
1532,757,890,6,-133
1533,86,917,1,1003
1534,632,621,1,1253
1535,216,556,6,-340
1536,833,239,6,594
1537,500,97,7,403
1538,898,663,9,235
1539,251,379,9,-128
1540,793,254,1,1047
1541,384,996,9,-612
1542,67,543,7,-476
1543,836,409,8,427
1544,131,167,3,298
1545,816,836,2,1652
1546,334,401,2,735
1547,416,840,5,-424
1548,27,498,5,-471
1549,457,542,3,999
1550,231,121,9,110
1551,466,67,2,533
1552,760,849,9,-89
1553,801,393,3,1194
1554,754,952,9,-198
1555,950,753,6,197
1556,234,803,7,-569
1557,503,429,7,74
1558,469,307,4,776
1559,743,35,7,708
1560,423,624,7,-201
1561,694,821,10,-127
1562,70,514,8,-444
1563,248,494,9,-246
1564,983,537,3,1520
1565,784,800,9,-16
1566,235,995,7,-760
1567,467,376,2,843
1568,873,468,6,405
1569,966,224,2,1190
1570,58,760,10,-702
1571,245,400,8,-155
1572,38,471,4,509
1573,739,581,6,158
1574,132,40,5,92
1575,337,728,2,1065
1576,215,647,4,862
1577,808,297,2,1105
1578,183,979,9,-796
1579,877,217,3,1094
1580,881,245,3,1126
1581,375,228,5,147
1582,300,299,2,599
1583,580,774,3,1354
1584,605,497,9,108
1585,727,536,1,1263
1586,643,516,8,127
1587,260,947,5,-687
1588,48,83,9,-35
1589,617,558,2,1175
1590,753,354,10,399
1591,719,741,2,1460
1592,94,935,8,-841
1593,302,938,1,1240
1594,256,300,10,-44
1595,396,97,2,493
1596,71,763,3,834
1597,800,362,4,1162
1598,121,558,7,-437
1599,913,922,6,-9
1600,320,776,1,1096
1601,603,978,3,1581
1602,745,29,5,716
1603,60,516,5,-456
1604,327,803,6,-476
1605,781,532,10,249
1606,248,574,6,-326
1607,349,876,7,-527
1608,380,151,10,229
1609,17,720,5,-703
1610,117,308,5,-191
1611,686,608,8,78
1612,898,6,4,904
1613,412,520,4,932
1614,463,803,4,1266
1615,677,132,9,545
1616,486,891,10,-405
1617,794,443,2,1237
1618,928,964,4,1892
1619,161,765,7,-604
1620,725,53,7,672
1621,389,93,7,296
1622,619,914,4,1533
1623,846,958,4,1804
1624,251,928,9,-677
1625,440,312,8,128
1626,963,244,7,719
1627,836,276,7,560
1628,689,924,10,-235
1629,846,206,7,640
1630,429,946,10,-517
1631,819,94,10,725
1632,34,724,6,-690
1633,786,671,6,115
1634,217,481,8,-264
1635,381,731,2,1112
1636,249,577,2,826
1637,738,537,9,201
1638,363,173,4,536
1639,74,120,3,194
1640,741,422,1,1163
1641,864,231,2,1095
1642,887,750,8,137
1643,211,310,4,521
1644,98,913,6,-815
1645,857,725,5,132
1646,999,612,7,387
1647,792,512,2,1304
1648,469,462,2,931
1649,469,26,8,443
1650,495,810,1,1305
1651,439,921,7,-482
1652,516,668,2,1184
1653,525,855,6,-330
1654,398,981,6,-583
1655,264,124,5,140
1656,426,169,5,257
1657,497,140,1,637
1658,127,214,7,-87
1659,965,843,4,1808
1660,31,408,4,439
1661,146,769,7,-623
1662,8,696,4,704
1663,589,584,3,1173
1664,28,402,2,430
1665,1,477,2,478
1666,933,475,2,1408
1667,585,127,5,458
1668,538,128,3,666
1669,899,442,3,1341
1670,673,125,5,548
1671,68,740,10,-672
1672,909,157,6,752
1673,108,940,2,1048
1674,821,382,8,439
1675,211,852,4,1063
1676,39,631,10,-592
1677,36,934,3,970
1678,239,315,6,-76
1679,626,603,6,23
1680,81,879,9,-798
1681,993,104,2,1097
1682,441,86,7,355
1683,146,22,10,124
1684,912,729,3,1641
1685,204,83,1,287
1686,924,624,7,300
1687,438,373,5,65
1688,626,406,3,1032
1689,358,257,10,101
1690,509,460,4,969
1691,28,933,2,961
1692,705,413,6,292
1693,251,276,2,527
1694,605,704,10,-99
1695,921,535,6,386
1696,486,107,3,593
1697,906,421,4,1327
1698,722,688,4,1410
1699,786,228,6,558
1700,507,202,7,305
1701,854,362,4,1216
1702,802,192,3,994
1703,643,231,2,874
1704,730,89,6,641
1705,774,557,1,1331
1706,335,915,10,-580
1707,760,342,2,1102
1708,242,998,5,-756
1709,211,487,4,698
1710,841,144,8,697
1711,88,270,2,358
1712,751,526,10,225
1713,718,810,1,1528
1714,992,877,9,115
1715,974,58,2,1032
1716,190,737,9,-547
1717,516,639,9,-123
1718,202,677,9,-475
1719,889,531,4,1420
1720,873,191,3,1064
1721,165,36,6,129
1722,452,918,2,1370
1723,470,384,3,854
1724,554,707,9,-153
1725,655,93,6,562
1726,372,105,2,477
1727,888,761,1,1649
1728,75,995,1,1070
1729,443,797,1,1240
1730,782,312,6,470
1731,524,709,8,-185
1732,74,944,3,1018
1733,236,84,6,152
1734,537,115,4,652
1735,461,59,10,402
1736,793,397,6,396
1737,170,629,5,-459
1738,690,306,3,996
1739,187,169,3,356
1740,860,355,9,505
1741,214,530,3,744
1742,552,659,8,-107
1743,859,147,5,712
1744,802,537,9,265
1745,836,315,8,521
1746,745,485,4,1230
1747,291,423,8,-132
1748,427,909,9,-482
1749,94,304,3,398
1750,14,510,3,524
1751,446,830,6,-384
1752,134,483,8,-349
1753,223,923,7,-700
1754,634,792,3,1426
1755,340,204,7,136
1756,816,474,8,342
1757,477,377,9,100
1758,778,320,7,458
1759,342,183,3,525
1760,663,36,9,627
1761,350,150,3,500
1762,334,680,7,-346
1763,935,798,7,137
1764,931,928,2,1859
1765,630,416,1,1046
1766,897,627,2,1524
1767,761,843,3,1604
1768,743,908,4,1651
1769,518,33,10,485
1770,392,456,6,-64
1771,974,53,3,1027
1772,650,211,6,439
1773,217,39,7,178
1774,253,754,3,1007
1775,293,538,3,831
1776,935,523,1,1458
1777,24,679,3,703
1778,692,700,8,-8
1779,339,91,7,248
1780,272,51,3,323
1781,277,737,6,-460
1782,440,361,3,801
1783,976,811,4,1787
1784,395,778,2,1173
1785,720,376,8,344
1786,971,930,6,41
1787,180,470,2,650
1788,186,518,1,704
1789,26,765,3,791
1790,446,538,6,-92
1791,551,877,10,-326
1792,725,815,2,1540
1793,513,121,2,634
1794,393,39,10,354
1795,579,397,2,976
1796,2,92,4,94
1797,179,800,6,-621
1798,748,349,7,399
1799,817,173,8,644
1800,742,415,3,1157
1801,159,618,3,777
1802,163,489,10,-326
1803,917,129,8,788
1804,113,442,2,555
1805,422,679,8,-257
1806,455,708,3,1163
1807,343,418,2,761
1808,374,512,2,886
1809,94,168,5,-74
1810,510,767,4,1277
1811,819,506,10,313
1812,362,427,4,789
1813,66,542,3,608
1814,118,612,3,730
1815,411,325,7,86
1816,0,92,6,-92
1817,500,493,2,993
1818,340,269,9,71
1819,792,754,1,1546
1820,116,638,9,-522
1821,902,610,6,292
1822,197,763,10,-566
1823,394,621,2,1015
1824,235,152,8,83
1825,969,782,4,1751
1826,998,489,5,509
1827,91,879,1,970
1828,742,304,8,438
1829,580,896,10,-316
1830,708,36,6,672
1831,926,958,6,-32
1832,348,861,10,-513
1833,421,989,4,1410
1834,608,236,10,372
1835,306,228,9,78
1836,408,457,2,865
1837,137,289,10,-152
1838,38,13,1,51
1839,594,965,3,1559
1840,690,302,10,388
1841,628,384,3,1012
1842,308,354,2,662
1843,259,521,9,-262
1844,641,92,10,549
1845,821,457,8,364
1846,609,762,3,1371
1847,813,597,9,216
1848,636,824,4,1460
1849,951,317,1,1268
1850,288,310,1,598
1851,866,72,2,938
1852,184,375,3,559
1853,751,349,7,402
1854,244,745,9,-501
1855,848,625,9,223
1856,554,204,8,350
1857,78,3,5,75
1858,301,567,7,-266
1859,491,356,6,135
1860,259,862,2,1121
1861,287,234,6,53
1862,878,576,9,302
1863,831,0,8,831
1864,14,653,1,667
1865,15,98,9,-83
1866,937,730,9,207
1867,289,35,7,254
1868,909,231,1,1140
1869,19,191,2,210
1870,983,862,9,121
1871,420,766,3,1186
1872,380,803,8,-423
1873,935,829,10,106
1874,139,601,10,-462
1875,99,944,6,-845
1876,51,582,10,-531
1877,603,38,9,565
1878,699,654,8,45
1879,916,178,4,1094
1880,56,783,9,-727
1881,61,335,9,-274
1882,468,666,2,1134
1883,594,25,6,569
1884,630,650,3,1280
1885,890,51,6,839
1886,271,875,9,-604
1887,403,865,6,-462
1888,434,586,6,-152
1889,214,977,4,1191
1890,561,566,10,-5
1891,262,844,1,1106
1892,465,572,9,-107
1893,694,695,6,-1
1894,712,727,1,1439
1895,314,445,10,-131
1896,135,643,3,778
1897,893,317,1,1210
1898,965,962,10,3
1899,66,7,6,59
1900,747,276,9,471
1901,478,578,5,-100
1902,902,250,3,1152
1903,927,160,4,1087
1904,260,616,2,876
1905,945,878,7,67
1906,963,443,10,520
1907,951,530,5,421
1908,368,908,8,-540
1909,879,521,2,1400
1910,359,182,7,177
1911,923,185,1,1108
1912,208,282,2,490
1913,324,800,9,-476
1914,79,573,1,652
1915,144,836,5,-692
1916,259,257,4,516
1917,633,981,1,1614
1918,902,36,3,938
1919,337,555,4,892
1920,685,121,1,806
1921,385,383,9,2
1922,62,575,9,-513
1923,134,119,4,253
1924,79,829,8,-750
1925,25,858,1,883
1926,889,962,9,-73
1927,398,44,7,354
1928,424,581,7,-157
1929,107,198,4,305
1930,202,498,1,700
1931,362,193,1,555
1932,215,560,6,-345
1933,86,230,4,316
1934,302,834,9,-532
1935,869,127,10,742
1936,133,936,8,-803
1937,774,605,4,1379
1938,387,168,7,219
1939,331,46,6,285
1940,146,813,7,-667
1941,735,558,7,177
1942,125,382,8,-257
1943,369,731,8,-362
1944,377,828,9,-451
1945,380,548,10,-168
1946,729,807,9,-78
1947,203,729,2,932
1948,531,958,7,-427
1949,44,48,1,92
1950,151,431,6,-280
1951,520,79,2,599
1952,211,975,9,-764
1953,171,814,3,985
1954,886,756,3,1642
1955,240,395,2,635
1956,913,561,9,352
1957,693,960,9,-267
1958,669,331,8,338
1959,821,109,8,712
1960,900,92,6,808
1961,655,88,4,743
1962,442,203,6,239
1963,618,626,5,-8
1964,674,252,4,926
1965,237,223,1,460
1966,537,969,1,1506
1967,820,998,6,-178
1968,925,77,6,848
1969,31,562,9,-531
1970,600,177,5,423
1971,486,741,3,1227
1972,924,668,6,256
1973,621,380,7,241
1974,60,560,1,620
1975,890,202,8,688
1976,908,451,3,1359
1977,810,199,9,611
1978,614,799,8,-185
1979,305,681,8,-376
1980,427,448,9,-21
1981,768,677,5,91
1982,11,812,6,-801
1983,690,511,4,1201
1984,971,369,7,602
1985,377,573,3,950
1986,252,985,1,1237
1987,408,431,5,-23
1988,387,891,10,-504
1989,932,342,9,590
1990,984,108,9,876
1991,786,81,6,705
1992,446,190,1,636
1993,782,802,6,-20
1994,459,195,2,654
1995,189,577,5,-388
1996,272,215,8,57
1997,231,521,5,-290
1998,860,1,8,859
1999,619,790,4,1409
2000,154,345,5,-191
2001,922,628,9,294
2002,815,627,7,188
2003,205,368,1,573
2004,926,761,1,1687
2005,148,875,8,-727
2006,147,570,1,717
2007,290,388,5,-98
2008,47,507,7,-460
2009,68,807,2,875
2010,809,809,8,0
2011,191,183,10,8
2012,866,133,8,733
2013,427,449,2,876
2014,538,422,3,960
2015,228,763,3,991
2016,991,867,7,124
2017,114,533,8,-419
2018,748,922,5,-174
2019,724,233,10,491
2020,244,300,6,-56
2021,182,315,8,-133
2022,14,709,5,-695
2023,229,983,7,-754
2024,240,658,3,898
2025,532,218,5,314
2026,235,486,4,721
2027,96,67,5,29
2028,539,242,2,781
2029,744,628,1,1372
2030,964,937,7,27
2031,240,739,4,979
2032,953,557,4,1510
2033,528,522,8,6
2034,130,100,9,30
2035,206,93,6,113
2036,600,978,2,1578
2037,716,38,8,678
2038,319,409,7,-90
2039,85,937,1,1022
2040,989,854,9,135
2041,765,332,1,1097
2042,543,102,6,441
2043,835,850,6,-15
2044,70,953,10,-883
2045,861,263,5,598
2046,449,115,8,334
2047,12,89,9,-77
2048,13,32,4,45
2049,188,448,4,636
2050,403,35,6,368
2051,163,684,7,-521
2052,535,601,4,1136
2053,596,519,5,77
2054,419,538,6,-119
2055,635,258,7,377
2056,177,235,5,-58
2057,465,12,9,453
2058,213,940,6,-727
2059,338,2,10,336
2060,648,563,1,1211
2061,537,460,7,77
2062,377,586,8,-209
2063,713,43,6,670
2064,319,174,9,145
2065,123,706,2,829
2066,885,623,4,1508
2067,382,906,2,1288
2068,514,204,3,718
2069,615,876,5,-261
2070,545,117,8,428
2071,692,80,6,612
2072,664,273,6,391
2073,966,296,9,670
2074,968,295,6,673
2075,334,478,3,812
2076,640,764,4,1404
2077,881,947,9,-66
2078,237,764,1,1001
2079,262,636,5,-374
2080,338,783,1,1121
2081,652,642,3,1294
2082,970,456,2,1426
2083,924,399,1,1323
2084,519,166,2,685
2085,766,712,9,54
2086,237,626,1,863
2087,248,689,3,937
2088,248,687,8,-439
2089,640,901,7,-261
2090,225,750,10,-525
2091,114,613,2,727
2092,775,384,7,391
2093,157,74,9,83
2094,866,234,5,632
2095,683,993,8,-310
2096,706,960,9,-254
2097,136,126,8,10
2098,280,569,10,-289
2099,712,610,9,102
2100,12,783,3,795
2101,60,907,8,-847
2102,963,509,5,454
2103,135,87,1,222
2104,625,463,5,162
2105,502,833,10,-331
2106,962,336,2,1298
2107,411,760,4,1171
2108,791,529,9,262
2109,925,961,1,1886
2110,197,46,2,243
2111,489,56,6,433
2112,743,807,4,1550
2113,976,309,5,667
2114,205,527,3,732
2115,185,368,10,-183
2116,413,948,1,1361
2117,408,121,6,287
2118,992,513,10,479
2119,907,777,3,1684
2120,827,260,5,567
2121,216,635,4,851
2122,247,399,5,-152
2123,976,495,2,1471
2124,472,492,3,964
2125,731,231,8,500
2126,536,776,4,1312
2127,548,364,4,912
2128,473,950,1,1423
2129,34,958,5,-924
2130,340,916,3,1256
2131,280,984,6,-704
2132,825,564,3,1389
2133,409,605,2,1014
2134,819,526,6,293
2135,560,291,3,851
2136,280,758,7,-478
2137,635,514,6,121
2138,549,339,6,210
2139,306,43,10,263
2140,769,172,3,941
2141,589,10,6,579
2142,518,933,7,-415
2143,239,806,4,1045
2144,359,224,7,135
2145,328,268,9,60
2146,965,732,5,233
2147,282,269,6,13
2148,278,115,4,393
2149,556,209,3,765
2150,15,987,7,-972
2151,740,97,7,643
2152,141,332,7,-191
2153,863,616,1,1479
2154,176,873,7,-697
2155,215,435,5,-220
2156,330,682,2,1012
2157,347,439,3,786
2158,166,941,8,-775
2159,951,76,9,875
2160,436,546,9,-110
2161,371,614,1,985
2162,545,766,7,-221
2163,185,766,7,-581
2164,332,689,10,-357
2165,590,941,8,-351
2166,362,245,1,607
2167,750,122,7,628
2168,662,566,7,96
2169,145,945,9,-800
2170,997,557,2,1554
2171,996,850,2,1846
2172,473,342,6,131
2173,323,581,4,904
2174,775,446,2,1221
2175,456,60,5,396
2176,775,853,10,-78
2177,800,651,7,149
2178,611,129,3,740
2179,544,685,1,1229
2180,460,133,6,327
2181,182,49,6,133
2182,68,962,8,-894
2183,105,916,7,-811
2184,112,382,1,494
2185,221,962,9,-741
2186,100,203,3,303
2187,550,467,8,83
2188,285,344,1,629
2189,724,468,3,1192
2190,912,7,6,905
2191,227,334,4,561
2192,481,916,6,-435
2193,218,706,5,-488
2194,909,837,6,72
2195,90,653,4,743
2196,122,809,2,931
2197,122,263,10,-141
2198,555,217,8,338
2199,542,838,4,1380
2200,992,295,4,1287
2201,726,368,9,358
2202,597,36,6,561
2203,152,677,1,829
2204,873,137,4,1010
2205,520,829,2,1349
2206,897,272,6,625
2207,460,960,6,-500
2208,164,350,8,-186
2209,161,21,1,182
2210,400,358,8,42
2211,117,831,8,-714
2212,899,586,4,1485
2213,399,786,9,-387
2214,130,951,2,1081
2215,607,658,3,1265
2216,279,1,2,280
2217,716,937,5,-221
2218,815,911,5,-96
2219,454,453,1,907
2220,794,48,5,746
2221,938,475,6,463
2222,38,872,10,-834
2223,223,538,4,761
2224,438,286,6,152
2225,362,354,7,8
2226,23,215,8,-192
2227,168,153,2,321
2228,211,421,4,632
2229,498,329,4,827
2230,301,279,7,22
2231,814,132,8,682
2232,544,294,4,838
2233,996,273,10,723
2234,666,712,9,-46
2235,926,9,9,917
2236,538,437,10,101
2237,846,984,8,-138
2238,281,475,7,-194
2239,648,339,7,309
2240,389,814,1,1203
2241,624,433,9,191
2242,298,284,4,582
2243,912,694,1,1606
2244,521,855,4,1376
2245,678,776,1,1454
2246,353,203,7,150
2247,645,753,7,-108
2248,708,5,6,703
2249,666,731,8,-65
2250,369,594,2,963
2251,132,407,3,539
2252,700,178,9,522
2253,426,213,1,639
2254,243,605,2,848
2255,478,796,1,1274
2256,421,68,3,489
2257,289,818,6,-529
2258,77,184,1,261
2259,160,631,6,-471
2260,944,82,8,862
2261,414,189,9,225
2262,435,726,2,1161
2263,872,990,2,1862
2264,971,110,6,861
2265,563,725,5,-162
2266,757,464,4,1221
2267,288,476,6,-188
2268,954,36,10,918
2269,831,391,7,440
2270,226,37,1,263
2271,249,450,5,-201
2272,484,37,8,447
2273,1,253,3,254
2274,492,26,7,466
2275,215,287,5,-72
2276,926,598,1,1524
2277,757,227,8,530
2278,431,967,5,-536
2279,242,364,5,-122
2280,750,679,4,1429
2281,964,333,10,631
2282,259,318,9,-59
2283,888,213,3,1101
2284,610,150,4,760
2285,350,948,9,-598
2286,382,437,7,-55
2287,51,646,4,697
2288,66,886,10,-820
2289,440,222,4,662
2290,690,993,4,1683
2291,464,875,6,-411
2292,391,209,7,182
2293,725,742,10,-17
2294,648,507,10,141
2295,851,567,10,284
2296,588,531,9,57
2297,750,825,10,-75
2298,178,32,10,146
2299,287,225,1,512
2300,192,434,7,-242
2301,933,600,1,1533
2302,199,892,10,-693
2303,44,612,6,-568
2304,458,873,6,-415
2305,609,380,7,229
2306,78,273,10,-195
2307,959,145,1,1104
2308,897,268,3,1165
2309,947,497,1,1444
2310,919,273,8,646
2311,388,281,5,107
2312,470,567,2,1037
2313,54,860,8,-806
2314,144,891,1,1035
2315,39,75,10,-36
2316,808,985,7,-177
2317,26,882,6,-856
2318,814,224,7,590
2319,462,753,8,-291
2320,612,374,9,238
2321,492,274,9,218
2322,206,182,1,388
2323,921,454,8,467
2324,87,828,6,-741
2325,370,48,4,418
2326,650,927,6,-277
2327,150,987,4,1137
2328,299,453,7,-154
2329,593,827,5,-234
2330,826,900,3,1726
2331,163,961,8,-798
2332,502,788,4,1290
2333,506,404,7,102
2334,772,264,6,508
2335,67,981,1,1048
2336,780,756,9,24
2337,628,604,1,1232
2338,258,557,6,-299
2339,346,587,6,-241
2340,609,883,8,-274
2341,117,539,2,656
2342,878,311,6,567
2343,163,321,8,-158
2344,568,697,5,-129
2345,421,898,4,1319
2346,761,634,8,127
2347,54,640,6,-586
2348,78,785,8,-707
2349,304,792,9,-488
2350,504,519,9,-15
2351,265,992,9,-727
2352,832,416,5,416
2353,347,58,10,289
2354,949,817,8,132
2355,749,562,6,187
2356,236,990,2,1226
2357,6,63,7,-57
2358,273,952,4,1225
2359,464,495,10,-31
2360,819,129,5,690
2361,562,780,7,-218
2362,347,654,10,-307
2363,512,466,1,978
2364,185,441,6,-256
2365,566,174,8,392
2366,569,755,3,1324
2367,379,531,2,910
2368,757,609,8,148
2369,197,707,8,-510
2370,714,516,9,198
2371,216,462,2,678
2372,549,264,9,285
2373,273,810,1,1083
2374,258,872,2,1130
2375,822,407,3,1229
2376,973,903,1,1876
2377,76,963,3,1039
2378,439,241,4,680
2379,893,95,1,988
2380,997,919,2,1916
2381,780,277,10,503
2382,127,70,5,57
2383,539,773,7,-234
2384,76,430,8,-354
2385,396,813,9,-417
2386,447,939,3,1386
2387,429,641,4,1070
2388,603,29,9,574
2389,390,439,2,829
2390,612,745,8,-133
2391,333,432,5,-99
2392,270,223,7,47
2393,144,757,7,-613
2394,494,970,7,-476
2395,669,757,7,-88
2396,127,511,7,-384
